SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1c(C(=O)N)cc(c(c1)C/C=C/[C@H]1CNCC1)F,16/000000011,"InChI=1S/C14H17FN2O2/c15-12-7-11(14(16)19)13(18)6-10(12)3-1-2-9-4-5-17-8-9/h1-2,6-7,9,17-18H,3-5,8H2,(H2,16,19)/b2-1+/t9-/m1/s1",C14H17N2O2F,264,1.1,4.12,-7.95,3.58,-190,3.3705970071869826,1
N=c1sc2c([nH]1)cc(cc2Br)COP(=O)(O)O,8/000000028,"InChI=1S/C8H8BrN2O4PS/c9-5-1-4(3-15-16(12,13)14)2-6-7(5)17-8(10)11-6/h1-2H,3H2,(H2,10,11)(H2,12,13,14)",C8H8N2O4PSBr,339,1.03,4.12,-4.44,2.48,-40,3.4530214313388843,1
NNCC1=C(N[C@@H](N1)N)[C@H](n1cnc(c1)Cl)C=C,30/000000014,"InChI=1S/C10H16ClN7/c1-2-7(18-4-8(11)14-5-18)9-6(3-15-13)16-10(12)17-9/h2,4-5,7,10,15-17H,1,3,12-13H2/t7-,10?/m1/s1",C10H15N7Cl,268,0.75,4.12,-4.86,3.58,-170,5.0112303940652945,1
OC(=O)CCCCc1c(O)ccc(c1)[C@H](CC)C(=O)NO,17/000001582,"InChI=1S/C15H21NO5/c1-2-12(15(20)16-21)10-7-8-13(17)11(9-10)5-3-4-6-14(18)19/h7-9,12,17,21H,2-6H2,1H3,(H,16,20)(H,18,19)/t12-/m0/s1",C15H21NO5,295,1.28,4.12,-3.1,5.09,-200,2.8152438573434324,1
ONC/C=C/CC1=C[C@@H](C(=CO1)CO)CCl,1/000000563,"InChI=1S/C11H16ClNO3/c12-6-9-5-11(3-1-2-4-13-15)16-8-10(9)7-14/h1-2,5,8-9,13-15H,3-4,6-7H2/b2-1+/t9-/m1/s1",C11H16NO3Cl,245,0.77,4.12,-1.53,3.72,-150,4.7834207770369215,1
OC(=O)CCCCc1ccc(cc1O)C/C=C\C,17/000001141,"InChI=1S/C15H20O3/c1-2-3-6-12-9-10-13(14(16)11-12)7-4-5-8-15(17)18/h2-3,9-11,16H,4-8H2,1H3,(H,17,18)/b3-2-",C15H20O3,248,2.9,4.12,-3.95,3.58,-80,2.335874810607301,1
O[C@@H](Cc1nc(=O)o[nH]1)Cc1cc(O)c(cc1F)N=O,16/000000008,"InChI=1S/C11H10FN3O5/c12-7-4-8(14-19)9(17)2-5(7)1-6(16)3-10-13-11(18)20-15-10/h2,4,6,16-17H,1,3H2,(H,13,15,18)/t6-/m1/s1",C11H10N3O5F,283,-0.0,4.12,-6.49,3.58,-190,3.813936628548558,1
Oc1c(OC(=O)CCCC)ccc(c1CO)Cn1nncc1,17/000000476,"InChI=1S/C15H19N3O4/c1-2-3-4-14(20)22-13-6-5-11(12(10-19)15(13)21)9-18-8-7-16-17-18/h5-8,19,21H,2-4,9-10H2,1H3",C15H19N3O4,305,0.84,4.11,-3.63,21.4,-80,2.700118642546558,1
Oc1c(C(=O)N)c(N)cc(c1)/C(=C\CCC)/C,6/000000004,"InChI=1S/C13H18N2O2/c1-3-4-5-8(2)9-6-10(14)12(13(15)17)11(16)7-9/h5-7,16H,3-4,14H2,1-2H3,(H2,15,17)/b8-5-",C13H18N2O2,234,1.27,4.11,-2.96,13.8,-100,2.7538758126097864,1
OC(=O)c1c(ONC/C=C/CCN(=O)=O)ccc(c1)OC,12/000000184,"InChI=1S/C13H16N2O6/c1-20-10-5-6-12(11(9-10)13(16)17)21-14-7-3-2-4-8-15(18)19/h2-3,5-6,9,14H,4,7-8H2,1H3,(H,16,17)/b3-2+",C13H16N2O6,296,2.19,4.11,-8.13,3.58,-110,3.059748394967979,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)CCCCO,17/000000141,"InChI=1S/C13H15N3O4/c17-6-2-1-3-9-4-5-11(10(18)7-9)20-13(19)12-14-8-15-16-12/h4-5,7-8,17-18H,1-3,6H2,(H,14,15,16)",C13H15N3O4,277,2.22,4.11,-5.55,3.58,-60,2.824016200249737,1
ONCC(=O)Cc1nnc(s1)CC(=O)OC,1/000000272,"InChI=1S/C8H11N3O4S/c1-15-8(13)3-7-11-10-6(16-7)2-5(12)4-9-14/h9,14H,2-4H2,1H3",C8H11N3O4S,245,-0.39,4.11,-1.25,3.58,-20,3.0223991746490313,1
Sc1c(cc(cc1O)Br)n1nc(cc1N)/C=C/C,15/000000166,"InChI=1S/C12H12BrN3OS/c1-2-3-8-6-11(14)16(15-8)9-4-7(13)5-10(17)12(9)18/h2-6,17-18H,14H2,1H3/b3-2+",C12H12N3OSBr,326,3.35,4.11,-8.48,2.35,-160,3.502866917357691,1
Oc1cccc(c1)CC(=O)Nc1cc(N)c(c(c1)N)F,28/000000099,"InChI=1S/C14H14FN3O2/c15-14-11(16)6-9(7-12(14)17)18-13(20)5-8-2-1-3-10(19)4-8/h1-4,6-7,19H,5,16-17H2,(H,18,20)",C14H14N3O2F,275,0.93,4.11,-5.02,3.58,-20,2.239537054132697,1
[nH]1c(nnc1[C@@H](n1nc[nH]c1=O)Cl)CCOCCC,26/000000044,"InChI=1S/C10H15ClN6O2/c1-2-4-19-5-3-7-14-9(16-15-7)8(11)17-10(18)12-6-13-17/h6,8H,2-5H2,1H3,(H,12,13,18)(H,14,15,16)/t8-/m1/s1",C10H15N6O2Cl,286,1.64,4.11,2.44,22.0,-190,4.243905860597723,1
c1nc(c[nH]1)/C=c\1/sc2c([nH]1)cc(cc2)CC(=O)NC,30/000000080,"InChI=1S/C14H14N4OS/c1-15-13(19)5-9-2-3-12-11(4-9)18-14(20-12)6-10-7-16-8-17-10/h2-4,6-8,18H,5H2,1H3,(H,15,19)(H,16,17)/b14-6+",C14H14N4OS,286,1.86,4.11,-1.32,3.58,-100,3.259126935974993,1
OC[C@H]1NC(=CC1)C(=O)NC(=S)/C=C\c1nnc([nH]1)CC=C,23/000000009,"InChI=1S/C14H17N5O2S/c1-2-3-11-16-12(19-18-11)6-7-13(22)17-14(21)10-5-4-9(8-20)15-10/h2,5-7,9,15,20H,1,3-4,8H2,(H,16,18,19)(H,17,21,22)/b7-6-/t9-/m0/s1",C14H17N5O2S,319,1.05,4.11,-2.23,3.58,-150,4.677770596840608,1
Sc1ccc(c(c1C(=C)C)[C@@H](c1nonc1)O)F,14/000000001,"InChI=1S/C12H11FN2O2S/c1-6(2)10-9(18)4-3-7(13)11(10)12(16)8-5-14-17-15-8/h3-5,12,16,18H,1H2,2H3/t12-/m1/s1",C12H11N2O2SF,266,2.99,4.11,-5.01,21.0,-190,4.118796675875166,1
Oc1cccc(c1OC(=O)c1nc(=O)o[nH]1)O,17/000001376,"InChI=1S/C9H6N2O6/c12-4-2-1-3-5(13)6(4)16-8(14)7-10-9(15)17-11-7/h1-3,12-13H,(H,10,11,15)",C9H6N2O6,238,0.14,4.11,0.76,2.22,0,2.98988916776527,1
OC(=O)[C@H](C)c1cccc(c1O)OC(=O)c1ncoc1,17/000000943,"InChI=1S/C13H11NO6/c1-7(12(16)17)8-3-2-4-10(11(8)15)20-13(18)9-5-19-6-14-9/h2-7,15H,1H3,(H,16,17)/t7-/m1/s1",C13H11NO6,277,0.91,4.11,-2.2,3.58,-190,3.2635167684086976,1
N(CCCCNCC1=CC[C@H](N1)C[NH3+])C,23/000000004,"InChI=1S/C11H24N4/c1-13-6-2-3-7-14-9-11-5-4-10(8-12)15-11/h5,10,13-15H,2-4,6-9,12H2,1H3/p+1/t10-/m0/s1",C11H25N4,213,-0.4,4.11,-2.76,2.22,-190,4.309391824785886,1
Oc1ccc(cc1c1ocnc1)O[P@H](=O)O,17/000001111,"InChI=1S/C9H8NO5P/c11-8-2-1-6(15-16(12)13)3-7(8)9-4-10-5-14-9/h1-5,11,16H,(H,12,13)",C9H8NO5P,241,0.03,4.11,1.82,3.58,-120,3.843882315498459,1
ONC/C(=C/CC1=CCC=C(O1)/C(=C/C)/CCNC(=O)N)/C,1/000000866,"InChI=1S/C16H25N3O3/c1-3-13(9-10-18-16(17)20)15-6-4-5-14(22-15)8-7-12(2)11-19-21/h3,5-7,19,21H,4,8-11H2,1-2H3,(H3,17,18,20)/b12-7+,13-3+",C16H25N3O3,307,0.69,4.11,-2.06,22.4,-200,4.040062827552457,1
Sc1nnc([nH]1)[C@@H](COC)N,1/000001105,"InChI=1S/C5H10N4OS/c1-10-2-3(6)4-7-5(11)9-8-4/h3H,2,6H2,1H3,(H2,7,8,9,11)/t3-/m1/s1",C5H10N4OS,174,0.48,4.11,5.43,2.22,-170,4.2286510995242805,1
OC(=O)CCCCc1c(O)cc(c(c1)c1sc(=N)[nH]c1)S,17/000001635,"InChI=1S/C14H16N2O3S2/c15-14-16-7-12(21-14)9-5-8(10(17)6-11(9)20)3-1-2-4-13(18)19/h5-7,17,20H,1-4H2,(H2,15,16)(H,18,19)",C14H16N2O3S2,324,3.06,4.11,-4.89,3.58,-180,3.3976136469573675,1
OC(=O)Cc1cscc1c1cc(Br)cc(c1S)O,15/000000047,"InChI=1S/C12H9BrO3S2/c13-7-2-8(12(17)10(14)3-7)9-5-18-4-6(9)1-11(15)16/h2-5,14,17H,1H2,(H,15,16)",C12H9O3S2Br,345,3.43,4.11,-8.15,2.22,-160,3.1679595390217425,1
O[C@@H](Cc1nc(sc1)NC)c1nncs1,18/000000019,"InChI=1S/C8H10N4OS2/c1-9-8-11-5(3-14-8)2-6(13)7-12-10-4-15-7/h3-4,6,13H,2H2,1H3,(H,9,11)/t6-/m0/s1",C8H10N4OS2,242,1.02,4.11,2.81,2.22,-170,3.60894066199519,1
Oc1c(O[C@H](c2nnsc2)N)cc(cc1N(=O)=O)CO,15/000000171,"InChI=1S/C10H10N4O5S/c11-10(6-4-20-13-12-6)19-8-2-5(3-15)1-7(9(8)16)14(17)18/h1-2,4,10,15-16H,3,11H2/t10-/m1/s1",C10H10N4O5S,298,1.57,4.11,-6.03,2.35,-170,3.6945752299471595,1
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)CSCCN,17/000001291,"InChI=1S/C11H13N5O3S/c12-3-4-20-6-7-1-2-9(8(17)5-7)19-11(18)10-13-15-16-14-10/h1-2,5,17H,3-4,6,12H2,(H,13,14,15,16)",C11H13N5O3S,295,0.21,4.11,-4.43,23.7,-40,2.998691503893463,1
ONC/C=C/CC1=CCC=C(O1)[C@H](c1ncc[nH]1)C(=O)O,1/000000435,"InChI=1S/C14H17N3O4/c18-14(19)12(13-15-8-9-16-13)11-6-3-5-10(21-11)4-1-2-7-17-20/h1-2,5-6,8-9,12,17,20H,3-4,7H2,(H,15,16)(H,18,19)/b2-1+/t12-/m1/s1",C14H16N3O4,290,0.05,4.11,-2.75,4.69,-170,4.497828229813066,1
ONCC(=O)Cc1nnc(s1)/C=C/C,1/000000890,"InChI=1S/C8H11N3O2S/c1-2-3-7-10-11-8(14-7)4-6(12)5-9-13/h2-3,9,13H,4-5H2,1H3/b3-2+",C8H11N3O2S,213,0.65,4.11,-1.53,2.22,-20,3.602982360840067,1
Oc1ccc(c(c1)C(=O)O)C(=O)CCCN,12/000000026,"InChI=1S/C11H13NO4/c12-5-1-2-10(14)8-4-3-7(13)6-9(8)11(15)16/h3-4,6,13H,1-2,5,12H2,(H,15,16)",C11H13NO4,223,0.48,4.11,-6.31,3.58,-40,2.128473698961928,1
O[C@@H](C(=O)NCC1=NCCO1)C(=C)c1ccccc1,17/000001671,"InChI=1S/C14H16N2O3/c1-10(11-5-3-2-4-6-11)13(17)14(18)16-9-12-15-7-8-19-12/h2-6,13,17H,1,7-9H2,(H,16,18)/t13-/m1/s1",C14H16N2O3,260,0.38,4.11,-2.76,3.58,-150,3.4317827836746453,1
Oc1ccc(c(c1)C(=O)O)/C=C/N(=O)=O,12/000000073,"InChI=1S/C9H7NO5/c11-7-2-1-6(3-4-10(14)15)8(5-7)9(12)13/h1-5,11H,(H,12,13)/b4-3+",C9H7NO5,209,1.4,4.1,-3.98,2.22,-20,2.537985426496226,1
ONC/C=C/CC1=C[C@H](C=CO1)N(CO)C,1/000000865,"InChI=1S/C11H18N2O3/c1-13(9-14)10-5-7-16-11(8-10)4-2-3-6-12-15/h2-3,5,7-8,10,12,14-15H,4,6,9H2,1H3/b3-2+/t10-/m0/s1",C11H18N2O3,226,0.4,4.1,-2.49,3.58,-190,4.8504669308830755,1
SSC/C=C/CCCc1occ(c1)/C(=C\CC)/C(=O)O,4/000000004,"InChI=1S/C15H20O3S2/c1-2-7-14(15(16)17)12-10-13(18-11-12)8-5-3-4-6-9-20-19/h4,6-7,10-11,19H,2-3,5,8-9H2,1H3,(H,16,17)/b6-4+,14-7+",C15H20O3S2,312,3.15,4.1,1.07,3.72,-190,3.6187259602266035,1
C#C[C@](CCl)(c1ccc(c(c1)O)OC(=O)c1nnc[nH]1)N,17/000001048,"InChI=1S/C13H11ClN4O3/c1-2-13(15,6-14)8-3-4-10(9(19)5-8)21-12(20)11-16-7-17-18-11/h1,3-5,7,19H,6,15H2,(H,16,17,18)/t13-/m0/s1",C13H11N4O3Cl,306,2.27,4.1,-5.57,24.0,-190,4.109316452624738,1
S[C@H](CN)Nc1ncc(cn1)Cn1nc(cc1)CBr,1/000000690,"InChI=1S/C11H15BrN6S/c12-3-9-1-2-18(17-9)7-8-5-14-11(15-6-8)16-10(19)4-13/h1-2,5-6,10,19H,3-4,7,13H2,(H,14,15,16)/t10-/m1/s1",C11H15N6SBr,343,0.68,4.1,-1.17,20.6,-150,3.750877655469517,1
SSC/C=C/[C@H](CCc1ccncc1)CO,4/000000003,"InChI=1S/C12H17NOS2/c14-10-12(2-1-9-16-15)4-3-11-5-7-13-8-6-11/h1-2,5-8,12,14-15H,3-4,9-10H2/b2-1+/t12-/m1/s1",C12H17NOS2,255,1.83,4.1,4.64,2.22,-150,3.70886994091652,1
Sc1cc(c(cc1/C=C/[C@@H](CN)N)Br)CC=C,15/000000050,"InChI=1S/C13H17BrN2S/c1-2-3-9-7-13(17)10(6-12(9)14)4-5-11(16)8-15/h2,4-7,11,17H,1,3,8,15-16H2/b5-4+/t11-/m0/s1",C13H17N2SBr,313,2.91,4.1,-6.05,3.58,-190,4.098329853428812,1
O[C@@H](Cc1cc(OC(=O)C(=O)O)c(cc1)O)C,17/000000879,"InChI=1S/C11H12O6/c1-6(12)4-7-2-3-8(13)9(5-7)17-11(16)10(14)15/h2-3,5-6,12-13H,4H2,1H3,(H,14,15)/t6-/m1/s1",C11H11O6,239,0.16,4.1,-4.08,3.58,-170,2.793120421990684,1
Oc1ccc(c(c1)C/C=C/C/C=C\C(=O)[C@@H]1CN=CNC1)Cl,25/000000002,"InChI=1S/C17H19ClN2O2/c18-16-8-7-15(21)9-13(16)5-3-1-2-4-6-17(22)14-10-19-12-20-11-14/h1,3-4,6-9,12,14,21H,2,5,10-11H2,(H,19,20)/b3-1+,6-4-",C17H19N2O2Cl,318,2.47,4.1,-4.12,3.58,-150,3.9010132412929277,1
c1nc2c(n1CCN)CN[C@H](N2)CCl,1/000000078,"InChI=1S/C8H14ClN5/c9-3-7-11-4-6-8(13-7)12-5-14(6)2-1-10/h5,7,11,13H,1-4,10H2/t7-/m1/s1",C8H14N5Cl,215,-0.13,4.1,6.32,3.58,-190,4.352407118149958,1
Sc1nnc([nH]1)[C@](COCCS)(C)O,1/000001085,"InChI=1S/C7H13N3O2S2/c1-7(11,4-12-2-3-13)5-8-6(14)10-9-5/h11,13H,2-4H2,1H3,(H2,8,9,10,14)/t7-/m1/s1",C7H13N3O2S2,235,1.33,4.1,3.99,3.58,-170,4.547533859040646,1
ONC/C=C\C[C@@H](Cc1nnsc1)c1nonc1,1/000000885,"InChI=1S/C10H13N5O2S/c16-11-4-2-1-3-8(10-6-12-17-14-10)5-9-7-18-15-13-9/h1-2,6-8,11,16H,3-5H2/b2-1-/t8-/m0/s1",C10H13N5O2S,267,2.92,4.1,-3.94,3.58,-150,4.580243025213159,1
O[C@@H](CC1=CCNN1)/C=C/c1cc(Br)cc(c1S)O,15/000000202,"InChI=1S/C13H15BrN2O2S/c14-9-5-8(13(19)12(18)6-9)1-2-11(17)7-10-3-4-15-16-10/h1-3,5-6,11,15-19H,4,7H2/b2-1+/t11-/m1/s1",C13H15N2O2SBr,343,3.35,4.1,-8.78,2.22,-190,4.363648385996851,1
Oc1ccc(cc1c1nnc([nH]1)S)F,16/000000001,"InChI=1S/C8H6FN3OS/c9-4-1-2-6(13)5(3-4)7-10-8(14)12-11-7/h1-3,13H,(H2,10,11,12,14)",C8H6N3OSF,211,3.14,4.1,-5.0,16.0,-140,3.0789515916092975,1
ON[C@H](c1coc(c1)CC(=O)OCC=C)S,1/000000518,"InChI=1S/C10H13NO4S/c1-2-3-14-9(12)5-8-4-7(6-15-8)10(16)11-13/h2,4,6,10-11,13,16H,1,3,5H2/t10-/m0/s1",C10H13NO4S,243,0.88,4.1,-1.85,4.81,-150,4.022850497316641,1
N=C1CC[C@@H](C1)/C=C/Cc1c(F)cc(c(c1)O)N=O,16/000000031,"InChI=1S/C14H15FN2O2/c15-12-8-13(17-19)14(18)7-10(12)3-1-2-9-4-5-11(16)6-9/h1-2,7-9,16,18H,3-6H2/b2-1+,16-11-/t9-/m0/s1",C14H15N2O2F,262,2.18,4.1,-8.75,3.58,-190,4.127226615314703,1
ON[C@H](c1coc(c1)CC[NH+]1CCCCC1)S,1/000000485,"InChI=1S/C12H20N2O2S/c15-13-12(17)10-8-11(16-9-10)4-7-14-5-2-1-3-6-14/h8-9,12-13,15,17H,1-7H2/p+1/t12-/m0/s1",C12H21N2O2S,257,1.29,4.1,-3.41,3.58,-190,5.359469181802302,1
OCc1ccc(c2c1sc(=C)[nH]2)OS(=O)=O,30/000000009,"InChI=1S/C9H9NO4S2/c1-5-10-8-7(14-16(12)13)3-2-6(4-11)9(8)15-5/h2-3,10-11,16H,1,4H2",C9H9NO4S2,259,0.85,4.09,-2.71,17.4,-40,4.129056167656023,1
Sc1nnc(o1)C/C=C/c1oc(nc1)C1=CCCN1,23/000000002,"InChI=1S/C12H12N4O2S/c19-12-16-15-10(18-12)5-1-3-8-7-14-11(17-8)9-4-2-6-13-9/h1,3-4,7,13H,2,5-6H2,(H,16,19)/b3-1+",C12H12N4O2S,276,1.97,4.09,-2.46,3.58,-100,3.9906959215464948,1
O[C@H](CC#CC)c1n[nH]nc1CC(=O)O,1/000000248,"InChI=1S/C9H11N3O3/c1-2-3-4-7(13)9-6(5-8(14)15)10-12-11-9/h7,13H,4-5H2,1H3,(H,14,15)(H,10,11,12)/t7-/m1/s1",C9H11N3O3,209,0.53,4.09,3.41,2.48,-170,3.938445195351793,1
Oc1nc(nc2c1nn[nH]2)CNCCOCC,28/000000009,"InChI=1S/C9H14N6O2/c1-2-17-4-3-10-5-6-11-8-7(9(16)12-6)13-15-14-8/h10H,2-5H2,1H3,(H2,11,12,13,14,15,16)",C9H14N6O2,238,-0.27,4.09,-0.08,17.2,-60,3.3080916995799603,1
Sc1c(OP(O)(O)O)ccc2c1[nH]c(=C)s2,30/000000076,"InChI=1S/C8H10NO4PS2/c1-4-9-7-6(16-4)3-2-5(8(7)15)13-14(10,11)12/h2-3,9-12,14-15H,1H2",C8H7NO4PS2,276,1.3,4.09,-3.07,18.8,-40,4.829732732951195,1
Sc1cccc(c1O)OC(=O)c1ncoc1,17/000000262,"InChI=1S/C10H7NO4S/c12-9-7(2-1-3-8(9)16)15-10(13)6-4-14-5-11-6/h1-5,12,16H",C10H7NO4S,237,1.65,4.09,-1.2,2.22,0,3.0670838599637165,1
N1N=C(/C(=C/CBr)/C1=O)C(=O)CN,1/000000362,"InChI=1S/C7H8BrN3O2/c8-2-1-4-6(5(12)3-9)10-11-7(4)13/h1H,2-3,9H2,(H,11,13)/b4-1-",C7H8N3O2Br,246,0.01,4.09,7.97,2.35,0,3.8819311785802553,1
Oc1c(S)c(cc(c1)Br)/C=C/[C@H](CCO)O,15/000000239,"InChI=1S/C11H13BrO3S/c12-8-5-7(11(16)10(15)6-8)1-2-9(14)3-4-13/h1-2,5-6,9,13-16H,3-4H2/b2-1+/t9-/m1/s1",C11H13O3SBr,305,2.34,4.09,-8.48,2.22,-190,3.6911019934948817,1
ONC/C=C/CC1=C[C@@H](C=C(O1)Cc1noc(c1C)N)CO,1/000000557,"InChI=1S/C15H21N3O4/c1-10-14(18-22-15(10)16)8-13-7-11(9-19)6-12(21-13)4-2-3-5-17-20/h2-3,6-7,11,17,19-20H,4-5,8-9,16H2,1H3/b3-2+/t11-/m0/s1",C15H21N3O4,307,0.71,4.09,-2.04,24.0,-190,4.703508810240111,1
Sc1nnc([nH]1)CCOC[C@H](CC)n1ncoc1=S,1/000001111,"InChI=1S/C10H15N5O2S2/c1-2-7(15-10(19)17-6-11-15)5-16-4-3-8-12-9(18)14-13-8/h6-7H,2-5H2,1H3,(H2,12,13,14,18)/t7-/m0/s1",C10H15N5O2S2,301,2.54,4.09,-0.37,3.58,-170,4.478739193931055,1
Oc1c(ccc(c1SCC)N)Nc1nncs1,6/000000044,"InChI=1S/C10H12N4OS2/c1-2-16-9-6(11)3-4-7(8(9)15)13-10-14-12-5-17-10/h3-5,15H,2,11H2,1H3,(H,13,14)",C10H12N4OS2,268,2.77,4.09,-3.78,19.3,-40,2.9960281203020944,1
SCc1ccc2c(c1)ccc(c2)Cc1nnc[nH]1,30/000000039,"InChI=1S/C14H13N3S/c18-8-11-2-4-12-5-10(1-3-13(12)6-11)7-14-15-9-16-17-14/h1-6,9,18H,7-8H2,(H,15,16,17)",C14H13N3S,255,4.45,4.09,-2.82,15.3,-100,2.847804685788722,1
OCCCC/C=C\C/C=C/[C@@H]1C(=O)NCCN1,27/000000016,"InChI=1S/C13H22N2O2/c16-11-7-5-3-1-2-4-6-8-12-13(17)15-10-9-14-12/h1-2,6,8,12,14,16H,3-5,7,9-11H2,(H,15,17)/b2-1-,8-6+/t12-/m1/s1",C13H22N2O2,238,0.16,4.09,6.13,2.22,-150,3.79171721947891,1
O[C@@H](CC(=O)N1C=NN=CC1)COc1ncc(cc1)NC,11/000000003,"InChI=1S/C13H17N5O3/c1-14-10-2-3-12(15-7-10)21-8-11(19)6-13(20)18-5-4-16-17-9-18/h2-4,7,9,11,14,19H,5-6,8H2,1H3/t11-/m0/s1",C13H17N5O3,291,0.59,4.09,-0.03,3.58,-170,3.9241797682746054,1
Sc1nnc(o1)Cc1ccc(c(c1)OCCC(=O)NN)F,4/000000005,"InChI=1S/C12H13FN4O3S/c13-8-2-1-7(6-11-16-17-12(21)20-11)5-9(8)19-4-3-10(18)15-14/h1-2,5H,3-4,6,14H2,(H,15,18)(H,17,21)",C12H13N4O3SF,312,1.5,4.09,-5.24,3.58,-60,2.721215719519524,1
Oc1ccc(c(c1)C(=O)O)c1onc(n1)CNOC,12/000000012,"InChI=1S/C11H11N3O5/c1-18-12-5-9-13-10(19-14-9)7-3-2-6(15)4-8(7)11(16)17/h2-4,12,15H,5H2,1H3,(H,16,17)",C11H11N3O5,265,1.43,4.09,-7.29,5.09,-200,2.677176664859786,1
ONC(=O)c1c(N)ccc(c1O)Nc1nncs1,6/000000032,"InChI=1S/C9H9N5O3S/c10-4-1-2-5(12-9-13-11-3-18-9)7(15)6(4)8(16)14-17/h1-3,15,17H,10H2,(H,12,13)(H,14,16)",C9H9N5O3S,267,0.64,4.09,-3.34,2.22,-40,2.9030049644534532,1
OC/C=C/[C@H](CNc1ncc(cn1)C/C=C/C)N,1/000000689,"InChI=1S/C13H20N4O/c1-2-3-5-11-8-15-13(16-9-11)17-10-12(14)6-4-7-18/h2-4,6,8-9,12,18H,5,7,10,14H2,1H3,(H,15,16,17)/b3-2+,6-4+/t12-/m1/s1",C13H20N4O,248,0.29,4.09,-1.85,3.58,-190,3.77520899464883,1
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1NC(=O)N)CC[NH3+],17/000000396,"InChI=1S/C12H14N6O4/c13-4-3-6-1-2-7(9(19)8(6)17-12(14)21)22-11(20)10-15-5-16-18-10/h1-2,5,19H,3-4,13H2,(H3,14,17,21)(H,15,16,18)/p+1",C12H15N6O4,307,-0.19,4.09,-5.18,5.09,-40,3.802267619481839,1
Sc1c(cc(cc1O)Br)/C=C/c1ncn(c1)C,15/000000279,"InChI=1S/C12H11BrN2OS/c1-15-6-10(14-7-15)3-2-8-4-9(13)5-11(16)12(8)17/h2-7,16-17H,1H3/b3-2+",C12H11N2OSBr,311,3.57,4.09,-6.66,2.22,-80,3.272648251234992,1
Oc1nc(nc2c1nn[nH]2)/C=C/COC(=O)C=C,28/000000034,"InChI=1S/C10H9N5O3/c1-2-7(16)18-5-3-4-6-11-9-8(10(17)12-6)13-15-14-9/h2-4H,1,5H2,(H2,11,12,13,14,15,17)/b4-3+",C10H9N5O3,247,0.81,4.08,-4.65,20.6,-60,3.6871575074398786,1
OC(=O)CCCCc1c(O)ccc(c1)[C@H](C)C(=O)NO,17/000001585,"InChI=1S/C14H19NO5/c1-9(14(19)15-20)10-6-7-12(16)11(8-10)4-2-3-5-13(17)18/h6-9,16,20H,2-5H2,1H3,(H,15,19)(H,17,18)/t9-/m0/s1",C14H19NO5,281,0.92,4.08,-1.99,16.6,-170,2.7644880970800276,1
O[C@H](C[NH3+])c1nnc([nH]1)S,1/000000369,"InChI=1S/C4H8N4OS/c5-1-2(9)3-6-4(10)8-7-3/h2,9H,1,5H2,(H2,6,7,8,10)/p+1/t2-/m1/s1",C4H9N4OS,161,-0.04,4.08,5.26,1.0,-150,5.415485258107692,1
Oc1nc(nc2c1nn[nH]2)C(=C)CCC,28/000000011,"InChI=1S/C9H11N5O/c1-3-4-5(2)7-10-8-6(9(15)11-7)12-14-13-8/h2-4H2,1H3,(H2,10,11,12,13,14,15)",C9H11N5O,205,1.25,4.08,-1.63,15.6,-60,3.758364986935785,1
Oc1ccc(c(c1)C/C=C/C/C=C\C(=O)[C@H](CN)O)Cl,25/000000001,"InChI=1S/C15H18ClNO3/c16-13-8-7-12(18)9-11(13)5-3-1-2-4-6-14(19)15(20)10-17/h1,3-4,6-9,15,18,20H,2,5,10,17H2/b3-1+,6-4-/t15-/m0/s1",C15H18NO3Cl,295,1.53,4.08,-5.65,3.58,-150,3.5347880970800274,1
ONC/C(=C/CC1=CCC=C(O1)/C(=C/CCCCS)/C)/C,1/000000765,"InChI=1S/C17H27NO2S/c1-14(13-18-19)10-11-16-8-6-9-17(20-16)15(2)7-4-3-5-12-21/h7-10,18-19,21H,3-6,11-13H2,1-2H3/b14-10+,15-7+",C17H27NO2S,309,3.45,4.08,-2.32,20.5,-170,4.157256658241817,1
OC(=O)c1cn[nH]c1/C=C/[C@]1(C=C)C=C(CN1)CSC,12/000000064,"InChI=1S/C14H17N3O2S/c1-3-14(6-10(7-15-14)9-20-2)5-4-12-11(13(18)19)8-16-17-12/h3-6,8,15H,1,7,9H2,2H3,(H,16,17)(H,18,19)/b5-4+/t14-/m1/s1",C14H17N3O2S,291,1.94,4.08,-4.53,5.09,-170,4.659607602574534,1
ONCC(=O)Cc1nnc(s1)[C@H](CCC)[NH3+],1/000000138,"InChI=1S/C9H16N4O2S/c1-2-3-7(10)9-13-12-8(16-9)4-6(14)5-11-15/h7,11,15H,2-5,10H2,1H3/p+1/t7-/m0/s1",C9H17N4O2S,245,0.23,4.08,-1.79,3.58,-170,4.332982315498461,1
ON[C@H](/C=C/c1coc(c1)CNC(=C)CN)S,1/000000939,"InChI=1S/C11H17N3O2S/c1-8(5-12)13-6-10-4-9(7-16-10)2-3-11(17)14-15/h2-4,7,11,13-15,17H,1,5-6,12H2/b3-2+/t11-/m0/s1",C11H17N3O2S,255,0.49,4.08,-4.38,3.58,-190,4.610351976818834,1
