SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1c(OC(=O)c2nnc[nH]2)cccc1c1[nH]nc(c1Cl)CC;17/000001459;InChI=1S/C14H12ClN5O3/c1-2-8-10(15)11(19-18-8)7-4-3-5-9(12(7)21)23-14(22)13-16-6-17-20-13/h3-6,21H,2H2,1H3,(H,18,19)(H,16,17,20);C14H12N5O3Cl;333;3.82;5.20;-2.43;3.58;-160
Oc1c(OC(=O)c2nnc[nH]2)cccc1C[C@H](c1sncc1)F;17/000001416;InChI=1S/C14H11FN4O3S/c15-9(11-4-5-18-23-11)6-8-2-1-3-10(12(8)20)22-14(21)13-16-7-17-19-13/h1-5,7,9,20H,6H2,(H,16,17,19)/t9-/m1/s1;C14H11N4O3SF;334;2.83;4.62;-0.60;3.58;-170
Oc1c(OC(=O)c2nnn[nH]2)cccc1;17/000000110;InChI=1S/C8H6N4O3/c13-5-3-1-2-4-6(5)15-8(14)7-9-11-12-10-7/h1-4,13H,(H,9,10,11,12);C8H6N4O3;206;0.32;4.02;0.36;2.22;0
ONC(=O)Cn1cnnc1c1ccc(cc1)O[P@H](=O)O;17/000001123;InChI=1S/C10H11N4O5P/c15-9(13-16)5-14-6-11-12-10(14)7-1-3-8(4-2-7)19-20(17)18/h1-4,6,16,20H,5H2,(H,13,15)(H,17,18);C10H11N4O5P;298;0.67;4.44;-5.16;21.80;-140
Oc1c(OC(=O)c2occc2)ccc(c1)c1[nH][nH]c(=O)c1;17/000000251;InChI=1S/C14H10N2O5/c17-10-6-8(9-7-13(18)16-15-9)3-4-11(10)21-14(19)12-2-1-5-20-12/h1-7,17H,(H2,15,16,18);C14H10N2O5;286;1.74;4.17;-4.55;3.58;-160
OC(=O)Cc1ccc(c(c1)O)OC(=O)c1nnn[nH]1;17/000001528;InChI=1S/C10H8N4O5/c15-6-3-5(4-8(16)17)1-2-7(6)19-10(18)9-11-13-14-12-9/h1-3,15H,4H2,(H,16,17)(H,11,12,13,14);C10H8N4O5;264;-0.25;4.30;-3.38;2.22;-20
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)n1cnoc1=O;17/000000573;InChI=1S/C11H7N5O5/c17-7-3-6(16-5-14-21-11(16)19)1-2-8(7)20-10(18)9-12-4-13-15-9/h1-5,17H,(H,12,13,15);C11H7N5O5;289;1.83;4.09;-4.80;24.20;-180
Oc1c(OC(=O)c2nc(oc2)CC=C)cccc1c1cc[nH]c1C[NH2+]C;17/000001366;InChI=1S/C19H19N3O4/c1-3-5-17-22-15(11-25-17)19(24)26-16-7-4-6-13(18(16)23)12-8-9-21-14(12)10-20-2/h3-4,6-9,11,20-21,23H,1,5,10H2,2H3/p+1;C19H20N3O4;354;2.12;4.78;-1.53;4.94;-180
OC(=O)CCCCc1ccc(cc1O)CCC;17/000001139;InChI=1S/C14H20O3/c1-2-5-11-8-9-12(13(15)10-11)6-3-4-7-14(16)17/h8-10,15H,2-7H2,1H3,(H,16,17);C14H20O3;236;2.77;4.00;-3.58;2.22;-60
Oc1c(OC(=O)c2nnc[nH]2)cc(cc1N(=O)=O)CON;17/000001074;InChI=1S/C10H9N5O6/c11-20-3-5-1-6(15(18)19)8(16)7(2-5)21-10(17)9-12-4-13-14-9/h1-2,4,16H,3,11H2,(H,12,13,14);C10H9N5O6;295;0.73;4.96;-4.19;3.85;-20
O[C@@H](C)c1ccc(c(c1C(=O)O)O)OC(=O)c1ncoc1;17/000001393;InChI=1S/C13H11NO7/c1-6(15)7-2-3-9(11(16)10(7)12(17)18)21-13(19)8-4-20-5-14-8/h2-6,15-16H,1H3,(H,17,18)/t6-/m0/s1;C13H10NO7;292;0.16;4.66;-3.53;3.58;-190
Oc1c(OC(=O)c2nnn[nH]2)cccc1C(=O)[C@@H](C=C)O;17/000000885;InChI=1S/C12H10N4O5/c1-2-7(17)9(18)6-4-3-5-8(10(6)19)21-12(20)11-13-15-16-14-11/h2-5,7,17,19H,1H2,(H,13,14,15,16)/t7-/m1/s1;C12H10N4O5;290;-0.40;4.55;-1.61;5.09;-150
Oc1c(OC(=O)c2ncoc2)ccc(c1)NC(=O)C=C;17/000001082;InChI=1S/C13H10N2O5/c1-2-12(17)15-8-3-4-11(10(16)5-8)20-13(18)9-6-19-7-14-9/h2-7,16H,1H2,(H,15,17);C13H10N2O5;274;0.82;4.33;-2.66;3.58;-40
OC(=O)CCCCc1c(O)ccc(c1)C[C@H](C)O;17/000001591;InChI=1S/C14H20O4/c1-10(15)8-11-6-7-13(16)12(9-11)4-2-3-5-14(17)18/h6-7,9-10,15-16H,2-5,8H2,1H3,(H,17,18)/t10-/m0/s1;C14H20O4;252;1.74;4.48;-3.47;3.58;-190
Oc1c(OC(=O)c2nnn[nH]2)cccc1C=S;17/000001294;InChI=1S/C9H6N4O3S/c14-7-5(4-17)2-1-3-6(7)16-9(15)8-10-12-13-11-8/h1-4,14H,(H,10,11,12,13);C9H6N4O3S;250;0.27;4.28;-1.53;2.22;0
Oc1c(OC(=O)c2nc(oc2)C[NH3+])ccc(c1)[C@H](C)O;17/000001318;InChI=1S/C13H14N2O5/c1-7(16)8-2-3-11(10(17)4-8)20-13(18)9-6-19-12(5-14)15-9/h2-4,6-7,16-17H,5,14H2,1H3/p+1/t7-/m0/s1;C13H15N2O5;279;0.12;4.53;-0.67;2.35;-170
Oc1c(OC(=O)C(=O)O)ccc(c1)C1=CCN=C1;17/000000922;InChI=1S/C12H9NO5/c14-9-5-7(8-3-4-13-6-8)1-2-10(9)18-12(17)11(15)16/h1-3,5-6,14H,4H2,(H,15,16);C12H8NO5;246;0.12;4.68;-5.45;3.58;-180
O[P@@H](=O)Oc1ccc(c(c1)c1occc1)C=C1NCCN1;17/000000706;InChI=1S/C14H15N2O4P/c17-21(18)20-11-4-3-10(8-14-15-5-6-16-14)12(9-11)13-2-1-7-19-13/h1-4,7-9,15-16,21H,5-6H2,(H,17,18);C14H15N2O4P;306;1.45;4.22;-1.81;21.20;-120
OC(=O)[C@H](C(=O)Oc1ccccc1O)O;17/000001151;InChI=1S/C9H8O6/c10-5-3-1-2-4-6(5)15-9(14)7(11)8(12)13/h1-4,7,10-11H,(H,12,13)/t7-/m1/s1;C9H8O6;212;-0.39;4.99;0.79;2.22;-150
Oc1c(OC(=O)c2nnc([nH]2)CCC)ccc(c1)CS(=O)=O;17/000000433;InChI=1S/C13H15N3O5S/c1-2-3-11-14-12(16-15-11)13(18)21-10-5-4-8(6-9(10)17)7-22(19)20/h4-6,17,22H,2-3,7H2,1H3,(H,14,15,16);C13H15N3O5S;325;1.99;4.56;-1.62;23.60;-60
Oc1c(OC(=O)c2nnc[nH]2)cccc1C[C@H](c1sncc1)F;17/000001415;InChI=1S/C14H11FN4O3S/c15-9(11-4-5-18-23-11)6-8-2-1-3-10(12(8)20)22-14(21)13-16-7-17-19-13/h1-5,7,9,20H,6H2,(H,16,17,19)/t9-/m1/s1;C14H11N4O3SF;334;2.83;4.58;-1.21;3.58;-150
Oc1c(OC(=O)c2nnn[nH]2)cccc1c1sccc1;17/000001357;InChI=1S/C12H8N4O3S/c17-10-7(9-5-2-6-20-9)3-1-4-8(10)19-12(18)11-13-15-16-14-11/h1-6,17H,(H,13,14,15,16);C12H8N4O3S;288;1.29;4.35;-1.45;3.58;-120
Oc1c(OC(=O)[C@@H](CC)F)cc(cc1N(=O)=O)O;17/000001311;InChI=1S/C10H10FNO6/c1-2-6(11)10(15)18-8-4-5(13)3-7(9(8)14)12(16)17/h3-4,6,13-14H,2H2,1H3/t6-/m1/s1;C10H10NO6F;259;1.64;4.76;-0.33;2.35;-170
Oc1c(OC(=O)c2nnc[nH]2)cccc1c1ncncn1;17/000000181;InChI=1S/C12H8N6O3/c19-9-7(10-14-4-13-5-15-10)2-1-3-8(9)21-12(20)11-16-6-17-18-11/h1-6,19H,(H,16,17,18);C12H8N6O3;284;1.06;4.48;-1.19;20.30;-160
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)[C@H](NN)N;17/000000932;InChI=1S/C10H12N6O3/c11-8(15-12)5-1-2-7(6(17)3-5)19-10(18)9-13-4-14-16-9/h1-4,8,15,17H,11-12H2,(H,13,14,16)/t8-/m0/s1;C10H12N6O3;264;0.52;4.13;-3.68;20.50;-190
OC(=O)CCCCc1c(O)ccc(c1)[C@@H]([NH3+])c1cccc(c1)N;17/000001126;InChI=1S/C18H22N2O3/c19-15-6-3-5-13(11-15)18(20)14-8-9-16(21)12(10-14)4-1-2-7-17(22)23/h3,5-6,8-11,18,21H,1-2,4,7,19-20H2,(H,22,23)/p+1/t18-/m0/s1;C18H23N2O3;315;1.81;4.49;-3.69;16.20;-190
Oc1c(OC(=O)c2nnc[nH]2)cccc1;17/000000021;InChI=1S/C9H7N3O3/c13-6-3-1-2-4-7(6)15-9(14)8-10-5-11-12-8/h1-5,13H,(H,10,11,12);C9H7N3O3;205;2.16;4.18;-0.77;2.22;0
Oc1c(OC(=O)c2nnc[nH]2)cc(cc1N(=O)=O)O;17/000001197;InChI=1S/C9H6N4O6/c14-4-1-5(13(17)18)7(15)6(2-4)19-9(16)8-10-3-11-12-8/h1-3,14-15H,(H,10,11,12);C9H6N4O6;266;1.64;4.49;-2.07;2.35;0
Oc1c(OC(=O)c2ncoc2)ccc(c1)NC(=O)/C=C/CCl;17/000001325;InChI=1S/C14H11ClN2O5/c15-5-1-2-13(19)17-9-3-4-12(11(18)6-9)22-14(20)10-7-21-8-16-10/h1-4,6-8,18H,5H2,(H,17,19)/b2-1+;C14H11N2O5Cl;322;1.37;4.28;-3.03;3.58;-20
Oc1cc(C(=O)NC=S)ccc1OC(=O)C(=O)O;17/000000965;InChI=1S/C10H7NO6S/c12-6-3-5(8(13)11-4-18)1-2-7(6)17-10(16)9(14)15/h1-4,12H,(H,14,15)(H,11,13,18);C10H6NO6S;268;-0.36;4.46;-6.31;3.58;-60
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)CCS(=O)(=O)N;17/000001004;InChI=1S/C11H12N4O5S/c12-21(18,19)4-3-7-1-2-9(8(16)5-7)20-11(17)10-13-6-14-15-10/h1-2,5-6,16H,3-4H2,(H2,12,18,19)(H,13,14,15);C11H12N4O5S;312;0.97;4.19;-5.78;3.58;-60
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)CCC;17/000001265;InChI=1S/C11H12N4O3/c1-2-3-7-4-5-9(8(16)6-7)18-11(17)10-12-14-15-13-10/h4-6,16H,2-3H2,1H3,(H,12,13,14,15);C11H12N4O3;248;1.16;4.30;-3.60;3.58;-60
Oc1c(OC(=O)c2nnn[nH]2)cccc1;17/000001177;InChI=1S/C8H6N4O3/c13-5-3-1-2-4-6(5)15-8(14)7-9-11-12-10-7/h1-4,13H,(H,9,10,11,12);C8H6N4O3;206;0.32;4.12;0.02;2.22;0
Oc1c(OC(=O)c2ncc(o2)C)ccc(c1)c1cc[nH]c1;17/000000607;InChI=1S/C15H12N2O4/c1-9-7-17-14(20-9)15(19)21-13-3-2-10(6-12(13)18)11-4-5-16-8-11/h2-8,16,18H,1H3;C15H12N2O4;284;1.85;4.22;-2.47;3.58;-200
Oc1cc(Oc2nccnc2)ccc1OC(=O)c1nnc[nH]1;17/000000266;InChI=1S/C13H9N5O4/c19-9-5-8(21-11-6-14-3-4-15-11)1-2-10(9)22-13(20)12-16-7-17-18-12/h1-7,19H,(H,16,17,18);C13H9N5O4;299;1.86;4.40;-5.78;20.90;-60
C#C[C@H](c1ccc(c(c1)O)OC(=O)c1nnc[nH]1)N;17/000000643;InChI=1S/C12H10N4O3/c1-2-8(13)7-3-4-10(9(17)5-7)19-12(18)11-14-6-15-16-11/h1,3-6,8,17H,13H2,(H,14,15,16)/t8-/m1/s1;C12H10N4O3;258;1.41;4.19;-3.78;21.70;-170
OC(=O)CCCCc1c(O)ccc(c1)C/C=C/N;17/000001664;InChI=1S/C14H19NO3/c15-9-3-4-11-7-8-13(16)12(10-11)5-1-2-6-14(17)18/h3,7-10,16H,1-2,4-6,15H2,(H,17,18)/b9-3+;C14H19NO3;249;1.84;4.68;-3.59;3.58;0
Oc1c(OC(=O)c2nnc[nH]2)cccc1C[C@H](c1ocnc1)F;17/000001350;InChI=1S/C14H11FN4O4/c15-9(11-5-16-7-22-11)4-8-2-1-3-10(12(8)20)23-14(21)13-17-6-18-19-13/h1-3,5-7,9,20H,4H2,(H,17,18,19)/t9-/m1/s1;C14H11N4O4F;318;2.06;4.40;-1.90;3.58;-190
OC(=O)Cc1ccc(c(c1)O)OC(=O)c1ncoc1;17/000000400;InChI=1S/C12H9NO6/c14-9-3-7(4-11(15)16)1-2-10(9)19-12(17)8-5-18-6-13-8/h1-3,5-6,14H,4H2,(H,15,16);C12H9NO6;263;0.70;4.11;-3.19;2.22;0
Oc1cc(OC(=O)c2nnn[nH]2)c(c(c1)C(=O)[C@@H](CC)O)O;17/000001384;InChI=1S/C12H12N4O6/c1-2-7(18)9(19)6-3-5(17)4-8(10(6)20)22-12(21)11-13-15-16-14-11/h3-4,7,17-18,20H,2H2,1H3,(H,13,14,15,16)/t7-/m1/s1;C12H12N4O6;308;-0.40;4.92;-1.92;5.09;-190
Oc1cc(NC(=O)C)c(cc1OC(=O)c1nnc[nH]1)CON;17/000000898;InChI=1S/C12H13N5O5/c1-6(18)16-8-3-9(19)10(2-7(8)4-21-13)22-12(20)11-14-5-15-17-11/h2-3,5,19H,4,13H2,1H3,(H,16,18)(H,14,15,17);C12H13N5O5;307;0.09;4.76;-4.77;23.70;-80
Sc1cccc(c1O)OC(=O)c1ncoc1;17/000000262;InChI=1S/C10H7NO4S/c12-9-7(2-1-3-8(9)16)15-10(13)6-4-14-5-11-6/h1-5,12,16H;C10H7NO4S;237;1.65;4.09;-1.20;2.22;0
OC(=O)CCCCc1c(O)cc(c(c1)c1sc(=N)[nH]c1)S;17/000001635;InChI=1S/C14H16N2O3S2/c15-14-16-7-12(21-14)9-5-8(10(17)6-11(9)20)3-1-2-4-13(18)19/h5-7,17,20H,1-4H2,(H2,15,16)(H,18,19);C14H16N2O3S2;324;3.06;4.11;-4.89;3.58;-180
Oc1c(OC(=O)[C@@H](C)F)cc(cc1N(=O)=O)O;17/000001189;InChI=1S/C9H8FNO6/c1-4(10)9(14)17-7-3-5(12)2-6(8(7)13)11(15)16/h2-4,12-13H,1H3/t4-/m1/s1;C9H8NO6F;245;1.28;4.61;-1.52;2.35;-170
O[P@@H](=O)Oc1ccc(c(c1)CO)c1oc(nc1CC)CF;17/000001628;InChI=1S/C13H15FNO5P/c1-2-11-13(19-12(6-14)15-11)10-4-3-9(20-21(17)18)5-8(10)7-16/h3-5,16,21H,2,6-7H2,1H3,(H,17,18);C13H15NO5PF;315;0.77;4.41;-3.77;22.30;-180
Sc1cccc(c1O)OC(=O)c1ncoc1;17/000000761;InChI=1S/C10H7NO4S/c12-9-7(2-1-3-8(9)16)15-10(13)6-4-14-5-11-6/h1-5,12,16H;C10H7NO4S;237;1.65;4.08;-0.69;2.22;0
Oc1c(OC(=O)c2nc(oc2)CN)ccc(c1)[C@H](C)O;17/000001536;InChI=1S/C13H14N2O5/c1-7(16)8-2-3-11(10(17)4-8)20-13(18)9-6-19-12(5-14)15-9/h2-4,6-7,16-17H,5,14H2,1H3/t7-/m0/s1;C13H14N2O5;278;0.12;4.37;-0.83;2.35;-170
Oc1c(OC(=O)c2nnc[nH]2)cccc1C[C@H](c1ocnc1)F;17/000001335;InChI=1S/C14H11FN4O4/c15-9(11-5-16-7-22-11)4-8-2-1-3-10(12(8)20)23-14(21)13-17-6-18-19-13/h1-3,5-7,9,20H,4H2,(H,17,18,19)/t9-/m1/s1;C14H11N4O4F;318;2.06;4.50;-0.86;3.58;-170
OC(=O)CCCCc1c(O)ccc(c1)C/C=C/N;17/000001662;InChI=1S/C14H19NO3/c15-9-3-4-11-7-8-13(16)12(10-11)5-1-2-6-14(17)18/h3,7-10,16H,1-2,4-6,15H2,(H,17,18)/b9-3+;C14H19NO3;249;1.84;4.53;-4.31;3.58;-40
O[C@@H](C)c1ccc(c(c1CC[NH3+])O)OC(=O)c1ncoc1;17/000001554;InChI=1S/C14H16N2O5/c1-8(17)9-2-3-12(13(18)10(9)4-5-15)21-14(19)11-6-20-7-16-11/h2-3,6-8,17-18H,4-5,15H2,1H3/p+1/t8-/m0/s1;C14H17N2O5;293;0.27;4.34;-3.52;3.72;-170
Oc1c(OC(=O)C(=O)O)ccc(c1C1=CCC=CO1)CCC;17/000001446;InChI=1S/C16H16O6/c1-2-5-10-7-8-12(22-16(20)15(18)19)14(17)13(10)11-6-3-4-9-21-11/h4,6-9,17H,2-3,5H2,1H3,(H,18,19);C16H15O6;303;2.30;5.26;-4.68;20.00;-180
Oc1c(OC(=O)C(=O)O)cccc1;17/000000111;InChI=1S/C8H6O5/c9-5-3-1-2-4-6(5)13-8(12)7(10)11/h1-4,9H,(H,10,11);C8H5O5;181;0.35;4.10;-1.43;2.22;0
Oc1c(OC(=O)c2nnc([nH]2)CCCCN)cccc1;17/000000326;InChI=1S/C13H16N4O3/c14-8-4-3-7-11-15-12(17-16-11)13(19)20-10-6-2-1-5-9(10)18/h1-2,5-6,18H,3-4,7-8,14H2,(H,15,16,17);C13H16N4O3;276;2.16;4.67;3.68;5.09;0
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)CCCC;17/000000995;InChI=1S/C13H15N3O3/c1-2-3-4-9-5-6-11(10(17)7-9)19-13(18)12-14-8-15-16-12/h5-8,17H,2-4H2,1H3,(H,14,15,16);C13H15N3O3;261;3.35;4.31;-4.70;3.58;-60
Oc1c(OC(=O)c2nnc([nH]2)CCC)ccc(c1)S(=O)(=O)N;17/000000242;InChI=1S/C12H14N4O5S/c1-2-3-10-14-11(16-15-10)12(18)21-9-5-4-7(6-8(9)17)22(13,19)20/h4-6,17H,2-3H2,1H3,(H2,13,19,20)(H,14,15,16);C12H14N4O5S;326;1.35;4.27;-1.95;24.40;-60
Oc1c(OC(=O)C(=O)O)cccc1;17/000000098;InChI=1S/C8H6O5/c9-5-3-1-2-4-6(5)13-8(12)7(10)11/h1-4,9H,(H,10,11);C8H5O5;181;0.35;4.33;-1.53;2.22;0
Oc1c(OC(=O)c2nnc([nH]2)CCC)cccc1c1cc(=O)cc[nH]1;17/000000553;InChI=1S/C17H16N4O4/c1-2-4-14-19-16(21-20-14)17(24)25-13-6-3-5-11(15(13)23)12-9-10(22)7-8-18-12/h3,5-9,23H,2,4H2,1H3,(H,18,22)(H,19,20,21);C17H16N4O4;340;3.37;5.14;-0.27;4.94;-200
Oc1c(OC(=O)c2nnc([nH]2)CCC)cccc1c1occn1;17/000001032;InChI=1S/C15H14N4O4/c1-2-4-11-17-13(19-18-11)15(21)23-10-6-3-5-9(12(10)20)14-16-7-8-22-14/h3,5-8,20H,2,4H2,1H3,(H,17,18,19);C15H14N4O4;314;2.79;4.92;-0.15;24.90;-140
Oc1c(OC(=O)c2ncc(o2)C)cccc1c1coc(c1)C[NH3+];17/000000487;InChI=1S/C16H14N2O5/c1-9-7-18-15(22-9)16(20)23-13-4-2-3-12(14(13)19)10-5-11(6-17)21-8-10/h2-5,7-8,19H,6,17H2,1H3/p+1;C16H15N2O5;315;0.87;4.39;-2.38;3.58;-160
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)CCF;17/000000580;InChI=1S/C11H10FN3O3/c12-4-3-7-1-2-9(8(16)5-7)18-11(17)10-13-6-14-15-10/h1-2,5-6,16H,3-4H2,(H,13,14,15);C11H10N3O3F;251;2.84;4.19;-2.85;3.58;-20
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)OC;17/000001248;InChI=1S/C9H8N4O4/c1-16-5-2-3-7(6(14)4-5)17-9(15)8-10-12-13-11-8/h2-4,14H,1H3,(H,10,11,12,13);C9H8N4O4;236;0.24;4.14;-2.51;2.22;-40
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)N1OCC=C1;17/000001239;InChI=1S/C11H9N5O4/c17-8-6-7(16-4-1-5-19-16)2-3-9(8)20-11(18)10-12-14-15-13-10/h1-4,6,17H,5H2,(H,12,13,14,15);C11H9N5O4;275;0.09;4.23;-4.20;23.80;-160
Oc1c(OC(=O)C(=O)O)ccc(c1)CCN;17/000000909;InChI=1S/C10H11NO5/c11-4-3-6-1-2-8(7(12)5-6)16-10(15)9(13)14/h1-2,5,12H,3-4,11H2,(H,13,14);C10H10NO5;224;-0.37;4.34;-3.87;3.58;0
Oc1c(OC(=O)CCCCC=S)c(O)cc(c1)CCC;17/000000530;InChI=1S/C15H20O4S/c1-2-6-11-9-12(16)15(13(17)10-11)19-14(18)7-4-3-5-8-20/h8-10,16-17H,2-7H2,1H3;C15H20O4S;296;2.58;4.08;-0.62;3.58;-40
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)Cn1cnnc1;17/000000781;InChI=1S/C12H10N6O3/c19-9-3-8(4-18-6-15-16-7-18)1-2-10(9)21-12(20)11-13-5-14-17-11/h1-3,5-7,19H,4H2,(H,13,14,17);C12H10N6O3;286;3.20;4.03;-4.35;3.58;-60
OC(=O)CC(=O)Oc1ccccc1O;17/000000003;InChI=1S/C9H8O5/c10-6-3-1-2-4-7(6)14-9(13)5-8(11)12/h1-4,10H,5H2,(H,11,12);C9H8O5;196;0.60;4.65;0.37;3.58;0
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)c1nncn1C;17/000000787;InChI=1S/C12H10N6O3/c1-18-6-15-17-11(18)7-2-3-9(8(19)4-7)21-12(20)10-13-5-14-16-10/h2-6,19H,1H3,(H,13,14,16);C12H10N6O3;286;3.44;4.85;-3.94;23.50;-200
Oc1c(OC(=O)c2nnc([nH]2)CCC)cccc1c1occn1;17/000001033;InChI=1S/C15H14N4O4/c1-2-4-11-17-13(19-18-11)15(21)23-10-6-3-5-9(12(10)20)14-16-7-8-22-14/h3,5-8,20H,2,4H2,1H3,(H,17,18,19);C15H14N4O4;314;2.79;4.97;0.30;24.90;-140
O[P@@H](=O)Oc1ccc(c(c1)CO)c1oc(nc1CC)CF;17/000001626;InChI=1S/C13H15FNO5P/c1-2-11-13(19-12(6-14)15-11)10-4-3-9(20-21(17)18)5-8(10)7-16/h3-5,16,21H,2,6-7H2,1H3,(H,17,18);C13H15NO5PF;315;0.77;4.55;-3.68;22.30;-180
Oc1c(OC(=O)C(=O)O)ccc(c1C=C)C1=CCC1;17/000001038;InChI=1S/C14H12O5/c1-2-9-10(8-4-3-5-8)6-7-11(12(9)15)19-14(18)13(16)17/h2,4,6-7,15H,1,3,5H2,(H,16,17);C14H11O5;259;1.29;4.60;-4.55;5.09;-120
Oc1c(OC(=O)c2nnc[nH]2)cccc1c1[nH]nc(c1Cl)CC;17/000001456;InChI=1S/C14H12ClN5O3/c1-2-8-10(15)11(19-18-8)7-4-3-5-9(12(7)21)23-14(22)13-16-6-17-20-13/h3-6,21H,2H2,1H3,(H,18,19)(H,16,17,20);C14H12N5O3Cl;333;3.82;5.22;-2.52;3.58;-160
Oc1c(OC(=O)c2nc(=O)o[nH]2)cccc1;17/000000029;InChI=1S/C9H6N2O5/c12-5-3-1-2-4-6(5)15-8(13)7-10-9(14)16-11-7/h1-4,12H,(H,10,11,14);C9H6N2O5;222;0.55;4.04;-0.68;2.22;0
Oc1c(OC(=O)[C@H](CCOC)O)cccc1;17/000000002;InChI=1S/C11H14O5/c1-15-7-6-9(13)11(14)16-10-5-3-2-4-8(10)12/h2-5,9,12-13H,6-7H2,1H3/t9-/m0/s1;C11H14O5;226;0.64;4.17;1.60;3.58;-170
Oc1c(OC(=O)C(=O)O)cccc1[C@H](Cc1sccc1)N;17/000001405;InChI=1S/C14H13NO5S/c15-10(7-8-3-2-6-21-8)9-4-1-5-11(12(9)16)20-14(19)13(17)18/h1-6,10,16H,7,15H2,(H,17,18)/t10-/m0/s1;C14H12NO5S;306;0.51;4.55;-4.09;21.50;-190
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)N1OCC=C1;17/000001238;InChI=1S/C11H9N5O4/c17-8-6-7(16-4-1-5-19-16)2-3-9(8)20-11(18)10-12-14-15-13-10/h1-4,6,17H,5H2,(H,12,13,14,15);C11H9N5O4;275;0.09;4.26;-3.74;23.80;-160
OC(=O)[C@H](C(=O)Oc1ccccc1O)O;17/000001150;InChI=1S/C9H8O6/c10-5-3-1-2-4-6(5)15-9(14)7(11)8(12)13/h1-4,7,10-11H,(H,12,13)/t7-/m1/s1;C9H8O6;212;-0.39;4.99;0.79;2.22;-150
Oc1c(OC(=O)c2nnc[nH]2)ccc(c1)[C@H](NN)N;17/000000931;InChI=1S/C10H12N6O3/c11-8(15-12)5-1-2-7(6(17)3-5)19-10(18)9-13-4-14-16-9/h1-4,8,15,17H,11-12H2,(H,13,14,16)/t8-/m0/s1;C10H12N6O3;264;0.52;4.13;-3.40;20.50;-190
OCC(=O)OCc1cc(OC(=O)c2nnc[nH]2)c(cc1)O;17/000000194;InChI=1S/C12H11N3O6/c16-4-10(18)20-5-7-1-2-8(17)9(3-7)21-12(19)11-13-6-14-15-11/h1-3,6,16-17H,4-5H2,(H,13,14,15);C12H11N3O6;293;1.05;4.07;-5.45;3.58;-40
OC(=O)CCCCc1ccccc1O;17/000000697;InChI=1S/C11H14O3/c12-10-7-3-1-5-9(10)6-2-4-8-11(13)14/h1,3,5,7,12H,2,4,6,8H2,(H,13,14);C11H14O3;194;1.93;4.04;0.12;2.22;0
Oc1c(OC(=O)c2nnc[nH]2)cccc1c1cn[nH]c1N;17/000000158;InChI=1S/C12H10N6O3/c13-10-7(4-15-17-10)6-2-1-3-8(9(6)19)21-12(20)11-14-5-16-18-11/h1-5,19H,(H3,13,15,17)(H,14,16,18);C12H10N6O3;286;2.46;4.57;-2.03;3.58;-120
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)CC;17/000001427;InChI=1S/C10H10N4O3/c1-2-6-3-4-8(7(15)5-6)17-10(16)9-11-13-14-12-9/h3-5,15H,2H2,1H3,(H,11,12,13,14);C10H10N4O3;234;0.80;4.55;-2.35;2.22;-20
Oc1c(OC(=O)c2nnn[nH]2)ccc(c1)CCCCCO;17/000000374;InChI=1S/C13H16N4O4/c18-7-3-1-2-4-9-5-6-11(10(19)8-9)21-13(20)12-14-16-17-15-12/h5-6,8,18-19H,1-4,7H2,(H,14,15,16,17);C13H16N4O4;292;0.74;4.15;-6.61;3.58;-60
Oc1c(OC(=O)[C@H]2C=CCC2)cc(cc1N(=O)=O)O;17/000000723;InChI=1S/C12H11NO6/c14-8-5-9(13(17)18)11(15)10(6-8)19-12(16)7-3-1-2-4-7/h1,3,5-7,14-15H,2,4H2/t7-/m0/s1;C12H11NO6;265;1.40;5.16;-0.32;2.35;-150
Oc1c(OC(=O)C(=O)O)ccc(c1C=C)C1=CCC1;17/000001040;InChI=1S/C14H12O5/c1-2-9-10(8-4-3-5-8)6-7-11(12(9)15)19-14(18)13(16)17/h2,4,6-7,15H,1,3,5H2,(H,16,17);C14H11O5;259;1.29;4.60;-4.79;5.09;-120
Oc1c(OC(=O)c2nnc[nH]2)cccc1C[C@H](c1sncc1)F;17/000001424;InChI=1S/C14H11FN4O3S/c15-9(11-4-5-18-23-11)6-8-2-1-3-10(12(8)20)22-14(21)13-16-7-17-19-13/h1-5,7,9,20H,6H2,(H,16,17,19)/t9-/m1/s1;C14H11N4O3SF;334;2.83;4.40;-1.21;3.58;-150
Oc1cc(ccc1OC(=O)C(=O)O)C1=C(CF)CN=C1;17/000001549;InChI=1S/C13H10FNO5/c14-4-8-5-15-6-9(8)7-1-2-11(10(16)3-7)20-13(19)12(17)18/h1-3,6,16H,4-5H2,(H,17,18);C13H9NO5F;278;0.07;4.32;-5.92;3.58;-180
