SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
N(Cc1n[nH]c(n1)[C@H](C=C)NN)CBr,17/000000068,"InChI=1S/C7H13BrN6/c1-2-5(12-9)7-11-6(13-14-7)3-10-4-8/h2,5,10,12H,1,3-4,9H2,(H,11,13,14)/t5-/m0/s1",C7H13N6Br,261,-0.1,4.34,2.22,5.09,-150,4.6740096921144545,1
O[C@@H](CCCCN)c1csc(c1)C(=C)N(=O)=O,21/000000011,"InChI=1S/C11H16N2O3S/c1-8(13(15)16)11-6-9(7-17-11)10(14)4-2-3-5-12/h6-7,10,14H,1-5,12H2/t10-/m0/s1",C11H16N2O3S,256,1.29,4.34,-0.94,2.48,-150,3.6366298534288113,1
c1nnc(s1)[C@H](CNc1ncccn1)CNc1nnc(s1)CC=C,8/000000015,"InChI=1S/C14H16N8S2/c1-2-4-11-20-22-14(24-11)18-8-10(12-21-19-9-23-12)7-17-13-15-5-3-6-16-13/h2-3,5-6,9-10H,1,4,7-8H2,(H,18,22)(H,15,16,17)/t10-/m1/s1",C14H16N8S2,360,2.54,4.34,-2.04,5.09,-190,3.7866769366645228,1
Oc1noc(c1)[C@@H](CC=C)OC(=O)Cc1cccc(c1)S,1/000000006,"InChI=1S/C15H15NO4S/c1-2-4-12(13-9-14(17)16-20-13)19-15(18)8-10-5-3-6-11(21)7-10/h2-3,5-7,9,12,21H,1,4,8H2,(H,16,17)/t12-/m1/s1",C15H15NO4S,305,3.38,4.34,-1.92,3.58,-190,3.7086522976096763,1
c1cccc(c1)[C@H](/C=C/CC)c1nnc([nH]1)SC/C=C/C[NH3+],11/000000014,"InChI=1S/C17H22N4S/c1-2-3-11-15(14-9-5-4-6-10-14)16-19-17(21-20-16)22-13-8-7-12-18/h3-11,15H,2,12-13,18H2,1H3,(H,19,20,21)/p+1/b8-7+,11-3+/t15-/m0/s1",C17H23N4S,315,4.26,4.34,-3.48,20.9,-170,4.245263928106115,1
SCCNCCNCC#CCO,6/000000025,"InChI=1S/C8H16N2OS/c11-7-2-1-3-9-4-5-10-6-8-12/h9-12H,3-8H2",C8H16N2OS,188,-0.27,4.33,7.59,2.22,0,3.245051516158968,1
OCC#CCNc1nc(ncc1)CCCNOC,6/000000024,"InChI=1S/C12H18N4O2/c1-18-15-8-4-5-11-14-9-6-12(16-11)13-7-2-3-10-17/h6,9,15,17H,4-5,7-8,10H2,1H3,(H,13,14,16)",C12H18N4O2,250,0.38,4.33,9.36,3.58,-20,3.178767201139844,1
Sc1cc2[nH]cc(c2cc1N(=O)=O)CON,27/000000017,"InChI=1S/C9H9N3O3S/c10-15-4-5-3-11-7-2-9(16)8(12(13)14)1-6(5)7/h1-3,11,16H,4,10H2",C9H9N3O3S,239,1.04,4.33,-5.65,17.3,-100,3.177287286537142,1
NN[C@]1(C=NOC1)/C=C/CNC,30/000000036,"InChI=1S/C7H14N4O/c1-9-4-2-3-7(11-8)5-10-12-6-7/h2-3,5,9,11H,4,6,8H2,1H3/b3-2+/t7-/m0/s1",C7H14N4O,170,-0.2,4.33,5.95,3.58,-170,5.2987301526891875,1
C(=C\[C@H](c1nnc[nH]1)N)/CC[NH3+],24/000000065,"InChI=1S/C7H13N5/c8-4-2-1-3-6(9)7-10-5-11-12-7/h1,3,5-6H,2,4,8-9H2,(H,10,11,12)/p+1/b3-1+/t6-/m1/s1",C7H14N5,168,0.03,4.33,5.62,3.58,-150,5.2575174830059295,1
SC/C=C/CCc1nccc(n1)NCC#CCO,6/000000133,"InChI=1S/C13H17N3OS/c17-10-4-3-8-14-13-7-9-15-12(16-13)6-2-1-5-11-18/h1,5,7,9,17-18H,2,6,8,10-11H2,(H,14,15,16)/b5-1+",C13H17N3OS,263,1.1,4.33,9.1,3.58,0,3.4901858401930985,1
Sc1cccc(c1F)C#C[C@@H](Cc1cnc[nH]1)S=O,5/000000006,"InChI=1S/C13H11FN2OS2/c14-13-9(2-1-3-12(13)18)4-5-11(19-17)6-10-7-15-8-16-10/h1-3,7-8,11,18-19H,6H2,(H,15,16)/t11-/m0/s1",C13H11N2OS2F,294,1.09,4.32,-0.65,23.5,-150,4.352208424700287,1
OCC#CCNc1nc(ncc1)CCC,6/000000061,"InChI=1S/C11H15N3O/c1-2-5-10-13-8-6-11(14-10)12-7-3-4-9-15/h6,8,15H,2,5,7,9H2,1H3,(H,12,13,14)",C11H15N3O,205,0.65,4.32,8.78,2.22,-20,2.873797161737727,1
OC(=O)CNC(=O)C1=CCC[C@@H](O1)COC(=O)C=C,30/000000067,"InChI=1S/C12H15NO6/c1-2-11(16)18-7-8-4-3-5-9(19-8)12(17)13-6-10(14)15/h2,5,8H,1,3-4,6-7H2,(H,13,17)(H,14,15)/t8-/m1/s1",C12H15NO6,269,0.27,4.32,-1.98,3.58,-150,3.389855268881745,1
NC[C@H]1OC(=NC1)NCC#CC,30/000000005,"InChI=1S/C8H13N3O/c1-2-3-4-10-8-11-6-7(5-9)12-8/h7H,4-6,9H2,1H3,(H,10,11)/t7-/m1/s1",C8H13N3O,167,0.06,4.32,2.92,3.58,-170,4.398860469431269,1
Oc1c(cccc1I)NC(=O)c1n[nH]c(c1)CCC,18/000000017,"InChI=1S/C13H14IN3O2/c1-2-4-8-7-11(17-16-8)13(19)15-10-6-3-5-9(14)12(10)18/h3,5-7,18H,2,4H2,1H3,(H,15,19)(H,16,17)",C13H14N3O2I,371,3.19,4.32,-6.3,3.58,-20,2.5171438636986814,1
C(=C\[C@H]([NH3+])c1ncsc1)/CSc1nnc([nH]1)C/C=C/CC,11/000000009,"InChI=1S/C14H19N5S2/c1-2-3-4-7-13-17-14(19-18-13)21-8-5-6-11(15)12-9-20-10-16-12/h3-6,9-11H,2,7-8,15H2,1H3,(H,17,18,19)/p+1/b4-3+,6-5+/t11-/m0/s1",C14H20N5S2,322,3.08,4.32,0.48,6.77,-190,4.7159088603300905,1
OCC#CCNc1nc(ncc1)C[C@@H](CC(=O)C)F,6/000000182,"InChI=1S/C13H16FN3O2/c1-10(19)8-11(14)9-13-16-6-4-12(17-13)15-5-2-3-7-18/h4,6,11,18H,5,7-9H2,1H3,(H,15,16,17)/t11-/m1/s1",C13H16N3O2F,265,0.17,4.31,9.04,5.09,-170,3.7591305340374896,1
OCC#C[C@H](C/C=C/N)c1csc(=O)[nH]1,3/000000004,"InChI=1S/C10H12N2O2S/c11-5-1-3-8(4-2-6-13)9-7-15-10(14)12-9/h1,5,7-8,13H,3,6,11H2,(H,12,14)/b5-1+/t8-/m0/s1",C10H12N2O2S,224,-0.31,4.31,-1.41,3.85,-150,4.711753772140858,1
Oc1c(F)cccc1C(=O)OCCNc1ncc(cc1)CO,13/000000010,"InChI=1S/C15H15FN2O4/c16-12-3-1-2-11(14(12)20)15(21)22-7-6-17-13-5-4-10(9-19)8-18-13/h1-5,8,19-20H,6-7,9H2,(H,17,18)",C15H15N2O4F,306,1.84,4.31,3.21,3.58,0,2.2830747219510243,1
OCc1cnc(cc1)NCCOC(=O)c1nonc1,13/000000017,"InChI=1S/C11H12N4O4/c16-7-8-1-2-10(13-5-8)12-3-4-18-11(17)9-6-14-19-15-9/h1-2,5-6,16H,3-4,7H2,(H,12,13)",C11H12N4O4,264,1.09,4.31,4.39,3.58,0,2.844021251216825,1
NNCCc1ccc(c(c1)C(=O)CN)N(=O)=O,28/000000022,"InChI=1S/C10H14N4O3/c11-6-10(15)8-5-7(3-4-13-12)1-2-9(8)14(16)17/h1-2,5,13H,3-4,6,11-12H2",C10H14N4O3,238,-0.29,4.31,-5.2,3.58,-40,2.5857344748171442,1
O[C@@H](c1nnc[nH]1)/C=C/c1ncoc1,24/000000032,"InChI=1S/C8H8N4O2/c13-7(8-9-4-11-12-8)2-1-6-3-14-5-10-6/h1-5,7,13H,(H,9,11,12)/b2-1+/t7-/m1/s1",C8H8N4O2,192,0.58,4.31,6.08,2.22,-150,4.670187408956712,1
OCc1c(OCC(=O)OCC)c(NC(N)N)ccc1I,18/000000004,"InChI=1S/C12H18IN3O4/c1-2-19-10(18)6-20-11-7(5-17)8(13)3-4-9(11)16-12(14)15/h3-4,12,16-17H,2,5-6,14-15H2,1H3",C12H17N3O4I,394,1.03,4.3,-4.79,18.4,-60,2.9547798979555413,1
SCC(CS)NCC#CCO,6/000000197,"InChI=1S/C7H13NOS2/c9-4-2-1-3-8-7(5-10)6-11/h7-11H,3-6H2",C7H13NOS2,191,0.82,4.3,8.58,2.22,-150,3.8308187978356916,1
OCC#C[C@H](Cc1ccn(c1)CC#CCO)O,6/000000195,"InChI=1S/C13H15NO3/c15-8-2-1-6-14-7-5-12(11-14)10-13(17)4-3-9-16/h5,7,11,13,15-17H,6,8-10H2/t13-/m1/s1",C13H15NO3,233,-0.27,4.3,7.05,3.58,-150,3.9616773450676064,1
Sc1nnc(o1)/C=C/C[C@](C)(c1cc[nH]c1)O,13/000000048,"InChI=1S/C11H13N3O2S/c1-11(15,8-4-6-12-7-8)5-2-3-9-13-14-10(17)16-9/h2-4,6-7,12,15H,5H2,1H3,(H,14,17)/b3-2+/t11-/m1/s1",C11H13N3O2S,251,1.93,4.3,3.19,2.22,-170,4.4091792681445305,1
O[C@H](c1ccc(c2c1COC2=O)C(=C)C(=C)C=S)N,19/000000015,"InChI=1S/C14H13NO3S/c1-7(6-19)8(2)9-3-4-10(13(15)16)11-5-18-14(17)12(9)11/h3-4,6,13,16H,1-2,5,15H2/t13-/m1/s1",C14H13NO3S,275,1.11,4.3,-6.79,2.35,-190,4.309257896796817,1
OCC(=O)OCc1cccc(c1N(=O)=O)c1noc(=O)[nH]1,5/000000023,"InChI=1S/C11H9N3O7/c15-4-8(16)20-5-6-2-1-3-7(9(6)14(18)19)10-12-11(17)21-13-10/h1-3,15H,4-5H2,(H,12,13,17)",C11H9N3O7,295,0.72,4.29,-3.71,22.5,-140,3.2031038326337606,1
OCCCCCC#C[C@@H](C=C)O,3/000000015,"InChI=1S/C10H16O2/c1-2-10(12)8-6-4-3-5-7-9-11/h2,10-12H,1,3-5,7,9H2/t10-/m1/s1",C10H16O2,168,0.83,4.29,2.16,2.22,-150,3.5585061707887355,1
O=C(c1scc(c1)CC)OC[C@H]1C[N@H+](S(=O)=O)CC[NH2+]1,2/000000007,"InChI=1S/C12H18N2O4S2/c1-2-9-5-11(19-8-9)12(15)18-7-10-6-14(20(16)17)4-3-13-10/h5,8,10,13,20H,2-4,6-7H2,1H3/p+2/t10-/m1/s1",C12H20N2O4S2,320,-0.26,4.29,1.12,3.84,-170,5.538621049179103,1
SC[C@@H](NCC#CCO)C=S,6/000000136,"InChI=1S/C7H11NOS2/c9-4-2-1-3-8-7(5-10)6-11/h5,7-9,11H,3-4,6H2/t7-/m0/s1",C7H11NOS2,189,0.26,4.29,7.89,2.22,-150,4.60826186875505,1
OC/C(=C\CCC)/[C@H](c1nnc[nH]1)O,24/000000082,"InChI=1S/C9H15N3O2/c1-2-3-4-7(5-13)8(14)9-10-6-11-12-9/h4,6,8,13-14H,2-3,5H2,1H3,(H,10,11,12)/b7-4+/t8-/m1/s1",C9H15N3O2,197,0.47,4.29,7.73,3.58,-170,4.328746970220964,1
N1CC(=CC1)[C@@H]([NH3+])/C=C/CSc1nncn1CCCl,11/000000016,"InChI=1S/C12H18ClN5S/c13-4-6-18-9-16-17-12(18)19-7-1-2-11(14)10-3-5-15-8-10/h1-3,9,11,15H,4-8,14H2/p+1/b2-1+/t11-/m0/s1",C12H19N5SCl,300,1.82,4.29,1.3,3.58,-150,4.621445720737583,1
OCc1cnc(cc1)NCCOC(=O)CO[C@@H](C)c1scnc1,13/000000032,"InChI=1S/C15H19N3O4S/c1-11(13-7-16-10-23-13)22-9-15(20)21-5-4-17-14-3-2-12(8-19)6-18-14/h2-3,6-7,10-11,19H,4-5,8-9H2,1H3,(H,17,18)/t11-/m0/s1",C15H19N3O4S,337,0.29,4.29,4.9,3.58,-170,3.3550015851519337,1
[nH]1c(nnc1C/C=C/CCCCl)SC/C=C/[C@H]([NH3+])c1csnc1,11/000000023,"InChI=1S/C15H20ClN5S2/c16-8-4-2-1-3-7-14-19-15(21-20-14)22-9-5-6-13(17)12-10-18-23-11-12/h1,3,5-6,10-11,13H,2,4,7-9,17H2,(H,19,20,21)/p+1/b3-1+,6-5+/t13-/m0/s1",C15H21N5S2Cl,370,3.77,4.28,1.01,6.77,-170,4.7969140264419865,1
Oc1c(cccc1I)NC(=O)C1=COC=CC1,18/000000008,"InChI=1S/C12H10INO3/c13-9-4-1-5-10(11(9)15)14-12(16)8-3-2-6-17-7-8/h1-2,4-7,15H,3H2,(H,14,16)",C12H10NO3I,343,2.4,4.28,-3.05,2.22,0,3.2188300433790173,1
SCNC1=NC[C@H](O1)C[NH3+],30/000000002,"InChI=1S/C5H11N3OS/c6-1-4-2-7-5(9-4)8-3-10/h4,10H,1-3,6H2,(H,7,8)/p+1/t4-/m1/s1",C5H12N3OS,162,-0.28,4.28,3.66,1.0,-150,5.534932327704762,1
O[C@H](/C=C/CNCC)c1nnc[nH]1,24/000000039,"InChI=1S/C8H14N4O/c1-2-9-5-3-4-7(13)8-10-6-11-12-8/h3-4,6-7,9,13H,2,5H2,1H3,(H,10,11,12)/b4-3+/t7-/m1/s1",C8H14N4O,182,0.75,4.28,6.34,3.58,-170,4.294305398890763,1
Oc1ccnc2c1NCN2C/C=C/CC,23/000000075,"InChI=1S/C11H15N3O/c1-2-3-4-7-14-8-13-10-9(15)5-6-12-11(10)14/h3-6,13H,2,7-8H2,1H3,(H,12,15)/b4-3+",C11H15N3O,205,2.06,4.28,-6.69,2.22,-80,3.3617678236339703,1
NCc1nnc(s1)[C@@H](/C=C/C)N,29/000000001,"InChI=1S/C7H12N4S/c1-2-3-5(9)7-11-10-6(4-8)12-7/h2-3,5H,4,8-9H2,1H3/b3-2+/t5-/m1/s1",C7H12N4S,184,-0.02,4.27,9.46,3.58,-170,3.9740754015579656,1
NOCc1coc(c1)C[NH2+]CC1=C[C@H](NN1)CCF,21/000000016,"InChI=1S/C12H19FN4O2/c13-2-1-10-4-11(17-16-10)5-15-6-12-3-9(7-18-12)8-19-14/h3-4,7,10,15-17H,1-2,5-6,8,14H2/p+1/t10-/m1/s1",C12H20N4O2F,271,0.43,4.27,0.7,2.22,-150,5.283712294164156,1
NC1=NC[C@@](O1)(CCl)C[NH3+],30/000000003,"InChI=1S/C5H10ClN3O/c6-1-5(2-7)3-9-4(8)10-5/h1-3,7H2,(H2,8,9)/p+1/t5-/m1/s1",C5H11N3OCl,164,-0.3,4.26,3.07,1.0,-150,5.373572437594872,1
NOCc1nccc(c1)SCc1[nH]ccc1,27/000000008,"InChI=1S/C11H13N3OS/c12-15-7-10-6-11(3-5-14-10)16-8-9-2-1-4-13-9/h1-6,13H,7-8,12H2",C11H13N3OS,235,0.53,4.26,-4.49,15.5,0,2.9847687699473493,1
OC(=O)Cc1cc(cc(c1)[C@H](CC)C(=O)O)CBr,30/000000027,"InChI=1S/C13H15BrO4/c1-2-11(13(17)18)10-4-8(6-12(15)16)3-9(5-10)7-14/h3-5,11H,2,6-7H2,1H3,(H,15,16)(H,17,18)/t11-/m0/s1",C13H15O4Br,315,2.25,4.25,-3.14,4.81,-170,2.887746381526659,1
Sc1cnc(nc1C(=C)CNCCCN)O,20/000000019,"InChI=1S/C10H16N4OS/c1-7(5-12-4-2-3-11)9-8(16)6-13-10(15)14-9/h6,12,16H,1-5,11H2,(H,13,14,15)",C10H16N4OS,240,0.05,4.25,-3.16,3.72,0,3.6540953284951847,1
Oc1c(I)ccc(c1)O[C@H](CNCO)c1snnc1,18/000000062,"InChI=1S/C11H12IN3O3S/c12-8-2-1-7(3-9(8)17)18-10(4-13-6-16)11-5-14-15-19-11/h1-3,5,10,13,16-17H,4,6H2/t10-/m1/s1",C11H12N3O3SI,393,2.54,4.25,-6.43,3.58,-170,3.8508648349566963,1
Sc1nnc(o1)[C@H](CO)C1=CCOC=C1,23/000000027,"InChI=1S/C9H10N2O3S/c12-5-7(6-1-3-13-4-2-6)8-10-11-9(15)14-8/h1-3,7,12H,4-5H2,(H,11,15)/t7-/m1/s1",C9H10N2O3S,226,0.94,4.25,-3.98,19.9,-150,4.642040840886065,1
NCc1c(ON)c(/C=C\CC2=CCNC2=O)ccc1I,18/000000037,"InChI=1S/C14H16IN3O2/c15-12-5-4-9(13(20-17)11(12)8-16)2-1-3-10-6-7-18-14(10)19/h1-2,4-6H,3,7-8,16-17H2,(H,18,19)/b2-1-",C14H16N3O2I,385,0.78,4.25,-5.96,3.72,-20,3.7274157953914386,1
C#C[C@H](C)/C=C/c1cnc(c(c1)C(=O)NN)O,20/000000015,"InChI=1S/C12H13N3O2/c1-3-8(2)4-5-9-6-10(12(17)15-13)11(16)14-7-9/h1,4-8H,13H2,2H3,(H,14,16)(H,15,17)/b5-4+/t8-/m0/s1",C12H13N3O2,231,0.63,4.24,-6.23,17.2,-190,3.963483365134497,1
NN[C@](CF)(c1n[nH]c(=S)[nH]1)C=C,17/000000063,"InChI=1S/C6H10FN5S/c1-2-6(3-7,12-8)4-9-5(13)11-10-4/h2,12H,1,3,8H2,(H2,9,10,11,13)/t6-/m1/s1",C6H10N5SF,203,1.03,4.24,0.69,18.7,-150,5.031306337411701,1
Sc1ccc(c(c1N(=O)=O)CNCCCN)C=C,5/000000029,"InChI=1S/C12H17N3O2S/c1-2-9-4-5-11(18)12(15(16)17)10(9)8-14-7-3-6-13/h2,4-5,14,18H,1,3,6-8,13H2",C12H17N3O2S,267,1.9,4.24,-5.0,3.85,0,3.0703752376088698,1
C(=C\COC)\c1ccc(c(c1ONCBr)CN)I,18/000000057,"InChI=1S/C12H16BrIN2O2/c1-17-6-2-3-9-4-5-11(14)10(7-15)12(9)18-16-8-13/h2-5,16H,6-8,15H2,1H3/b3-2-",C12H16N2O2BrI,427,3.18,4.23,-4.86,15.6,-20,3.7078071182996073,1
NCc1c(ON)c(/C=C\C[C@H]2CC=CC2)ccc1I,18/000000077,"InChI=1S/C15H19IN2O/c16-14-9-8-12(15(19-18)13(14)10-17)7-3-6-11-4-1-2-5-11/h1-3,7-9,11H,4-6,10,17-18H2/b7-3-",C15H19N2OI,370,2.34,4.23,-6.81,3.72,-150,3.479984840960415,1
NN(CC)C/C=C/c1cnc(cc1)N,13/000000019,"InChI=1S/C10H16N4/c1-2-14(12)7-3-4-9-5-6-10(11)13-8-9/h3-6,8H,2,7,12H2,1H3,(H2,11,13)/b4-3+",C10H16N4,192,0.01,4.23,9.55,2.22,-20,3.0141196389465756,1
OC[C@H](Nc1nncs1)c1nnc(o1)S,23/000000040,"InChI=1S/C6H7N5O2S2/c12-1-3(4-9-11-6(14)13-4)8-5-10-7-2-15-5/h2-3,12H,1H2,(H,8,10)(H,11,14)/t3-/m0/s1",C6H7N5O2S2,245,1.75,4.23,-2.96,2.22,-150,3.9768973704030603,1
N[C@@](CN)(CCl)/C=C/CBr,28/000000004,"InChI=1S/C6H12BrClN2/c7-3-1-2-6(10,4-8)5-9/h1-2H,3-5,9-10H2/b2-1+/t6-/m1/s1",C6H12N2ClBr,227,0.72,4.23,-3.33,1.0,-170,4.729302615109665,1
Sc1ncc(c(n1)O)C#CCCc1nnc(o1)S,27/000000013,"InChI=1S/C10H8N4O2S2/c15-8-6(5-11-9(17)12-8)3-1-2-4-7-13-14-10(18)16-7/h5H,2,4H2,(H,14,18)(H2,11,12,15,17)",C10H8N4O2S2,280,2.42,4.23,0.29,23.8,-20,3.92492040336748,1
Oc1ccc(c(c1Cl)C(=O)N)/C=C/CN,23/000000029,"InChI=1S/C10H11ClN2O2/c11-9-7(14)4-3-6(2-1-5-12)8(9)10(13)15/h1-4,14H,5,12H2,(H2,13,15)/b2-1+",C10H11N2O2Cl,226,0.85,4.23,-8.54,2.22,-60,2.8541346572654547,1
Oc1cc(C=C)cc(c1O)CBr,23/000000032,"InChI=1S/C9H9BrO2/c1-2-6-3-7(5-10)9(12)8(11)4-6/h2-4,11-12H,1,5H2",C9H9O2Br,229,2.53,4.22,-5.49,2.35,0,2.8029030998693756,1
SC/C=C\[C@@H](c1nnc[nH]1)N,4/000000001,"InChI=1S/C6H10N4S/c7-5(2-1-3-11)6-8-4-9-10-6/h1-2,4-5,11H,3,7H2,(H,8,9,10)/b2-1-/t5-/m0/s1",C6H10N4S,170,1.12,4.22,-2.92,2.22,-150,4.941202166521799,1
Oc1noc(c1)CNCC1=CCC=CO1,30/000000071,"InChI=1S/C10H12N2O3/c13-10-5-9(15-12-10)7-11-6-8-3-1-2-4-14-8/h2-5,11H,1,6-7H2,(H,12,13)",C10H12N2O3,208,1.07,4.22,1.05,2.22,0,3.8012506013213994,1
NN[C@H](c1n[nH]c(=S)[nH]1)/C=C\c1cscc1,17/000000078,"InChI=1S/C9H11N5S2/c10-12-7(8-11-9(15)14-13-8)2-1-6-3-4-16-5-6/h1-5,7,12H,10H2,(H2,11,13,14,15)/b2-1-/t7-/m0/s1",C9H11N5S2,253,1.36,4.22,-3.2,3.58,-190,4.2870191047961175,1
Sc1nnc(o1)Cc1[nH]ncc1N(=O)=O,23/000000015,"InChI=1S/C6H5N5O3S/c12-11(13)4-2-7-8-3(4)1-5-9-10-6(15)14-5/h2H,1H2,(H,7,8)(H,10,15)",C6H5N5O3S,227,2.09,4.22,-1.83,24.3,0,3.484712239683038,1
NNC(=O)[C@H](c1nnc[nH]1)C=C,12/000000003,"InChI=1S/C6H9N5O/c1-2-4(6(12)10-7)5-8-3-9-11-5/h2-4H,1,7H2,(H,10,12)(H,8,9,11)/t4-/m0/s1",C6H9N5O,167,-0.15,4.22,8.79,3.58,-150,4.371934142816707,1
Oc1c(I)ccc(c1)[C@@H](C1=NCNCN1)Br,18/000000050,"InChI=1S/C10H11BrIN3O/c11-9(10-14-4-13-5-15-10)6-1-2-7(12)8(16)3-6/h1-3,9,13,16H,4-5H2,(H,14,15)/t9-/m0/s1",C10H11N3OBrI,396,2.58,4.21,-7.27,14.7,-190,4.267559238575384,1
NN[C@](C)(c1nnco1)Br,17/000000004,"InChI=1S/C4H7BrN4O/c1-4(5,9-6)3-8-7-2-10-3/h2,9H,6H2,1H3/t4-/m1/s1",C4H7N4OBr,207,0.81,4.21,-0.63,1.0,-170,4.6456083350307695,1
NCN(C/C=C/NCC1=NC[C@H](O1)/C=C\1/C=NNC1=O)C,12/000000001,"InChI=1S/C13H20N6O2/c1-19(9-14)4-2-3-15-8-12-16-7-11(21-12)5-10-6-17-18-13(10)20/h2-3,5-6,11,15H,4,7-9,14H2,1H3,(H,18,20)/b3-2+,10-5-/t11-/m1/s1",C13H20N6O2,292,-0.2,4.21,-0.15,3.58,-170,5.022779768274606,1
Sc1cnc(cc1)NCCCN,13/000000031,"InChI=1S/C8H13N3S/c9-4-1-5-10-8-3-2-7(12)6-11-8/h2-3,6,12H,1,4-5,9H2,(H,10,11)",C8H13N3S,183,1.1,4.21,5.0,2.22,0,2.6357922401408693,1
Sc1nnc(o1)[C@@H](CN)c1ccoc1N(=O)=O,23/000000051,"InChI=1S/C8H8N4O4S/c9-3-5(6-10-11-8(17)16-6)4-1-2-15-7(4)12(13)14/h1-2,5H,3,9H2,(H,11,17)/t5-/m0/s1",C8H8N4O4S,256,0.78,4.21,-2.47,24.7,-150,4.240400421990684,1
O[C@H](C=C)C#CCc1n[nH]cc1,3/000000008,"InChI=1S/C9H10N2O/c1-2-9(12)5-3-4-8-6-7-10-11-8/h2,6-7,9,12H,1,4H2,(H,10,11)/t9-/m1/s1",C9H10N2O,162,0.85,4.21,0.59,2.22,-150,4.682519292960681,1
NCc1c(ON)c(/C=C\COc2ncccn2)ccc1I,18/000000054,"InChI=1S/C14H15IN4O2/c15-12-5-4-10(13(21-17)11(12)9-16)3-1-8-20-14-18-6-2-7-19-14/h1-7H,8-9,16-17H2/b3-1-",C14H15N4O2I,398,1.41,4.21,-7.6,3.72,-60,3.200457466586016,1
OC(=O)CNC(=O)C1=CCCCO1,30/000000037,"InChI=1S/C8H11NO4/c10-7(11)5-9-8(12)6-3-1-2-4-13-6/h3H,1-2,4-5H2,(H,9,12)(H,10,11)",C8H11NO4,185,-0.08,4.21,1.41,2.22,0,2.615035903854979,1
c1nnc(s1)[C@H](c1nnc[nH]1)N,24/000000079,"InChI=1S/C5H6N6S/c6-3(4-7-1-8-10-4)5-11-9-2-12-5/h1-3H,6H2,(H,7,8,10)/t3-/m0/s1",C5H6N6S,182,1.05,4.21,5.87,18.9,-150,4.3882679290304925,1
OCC#C[C@H](C(=O)NCCC)C1=CNCN=C1,3/000000022,"InChI=1S/C12H17N3O2/c1-2-5-15-12(17)11(4-3-6-16)10-7-13-9-14-8-10/h7-8,11,13,16H,2,5-6,9H2,1H3,(H,15,17)/t11-/m0/s1",C12H17N3O2,235,-0.36,4.21,0.89,20.2,-170,4.366902345067606,1
Oc1c(OP(=O)(O)O)cccc1I,18/000000002,"InChI=1S/C6H6IO5P/c7-4-2-1-3-5(6(4)8)12-13(9,10)11/h1-3,8H,(H2,9,10,11)",C6H6O5PI,316,0.85,4.2,-3.26,12.7,0,2.707780473990727,1
c1cc(c2c(c1COC)COC2=O)CNNCCC[NH3+],19/000000003,"InChI=1S/C14H21N3O3/c1-19-8-11-4-3-10(7-17-16-6-2-5-15)13-12(11)9-20-14(13)18/h3-4,16-17H,2,5-9,15H2,1H3/p+1",C14H22N3O3,280,1.21,4.2,-5.87,2.35,-80,3.6070744998448783,1
OCC#CCNc1nc(ncc1)CCCNOC[C@H]1NCC1,6/000000139,"InChI=1S/C15H23N5O2/c21-11-2-1-7-17-15-6-10-18-14(20-15)4-3-8-19-22-12-13-5-9-16-13/h6,10,13,16,19,21H,3-5,7-9,11-12H2,(H,17,18,20)/t13-/m0/s1",C15H23N5O2,305,0.18,4.2,7.58,3.58,-150,3.845382678106116,1
[nH]1c(nnc1C/C=C/CCCC)SC/C=C/[C@H]([NH3+])c1csnc1,11/000000021,"InChI=1S/C16H23N5S2/c1-2-3-4-5-6-9-15-19-16(21-20-15)22-10-7-8-14(17)13-11-18-23-12-13/h5-8,11-12,14H,2-4,9-10,17H2,1H3,(H,19,20,21)/p+1/b6-5+,8-7+/t14-/m0/s1",C16H24N5S2,350,3.78,4.2,0.64,6.77,-190,4.655703923112481,1
C=CCOc1c(cc(cc1C[NH3+])C=C)n1c(=O)[nH]c(=O)[nH]c1=O,30/000000026,"InChI=1S/C15H16N4O4/c1-3-5-23-12-10(8-16)6-9(4-2)7-11(12)19-14(21)17-13(20)18-15(19)22/h3-4,6-7H,1-2,5,8,16H2,(H2,17,18,20,21,22)/p+1",C15H17N4O4,317,0.41,4.2,-6.35,23.6,-200,3.6232057070397676,1
Oc1cc(nc2c1NCN2CC=C)C=C,23/000000072,"InChI=1S/C11H13N3O/c1-3-5-14-7-12-10-9(15)6-8(4-2)13-11(10)14/h3-4,6,12H,1-2,5,7H2,(H,13,15)",C11H13N3O,203,2.09,4.19,-6.75,13.0,-60,3.7026243275951245,1
OCc1oc2c(n1)c(ccc2C=S)CS,18/000000097,"InChI=1S/C10H9NO2S2/c12-3-8-11-9-6(4-14)1-2-7(5-15)10(9)13-8/h1-2,5,12,14H,3-4H2",C10H9NO2S2,239,0.72,4.19,-0.16,16.8,-40,3.6817528990236976,1
OCCc1nc(/C=C\[C@@H](c2nscc2)NN)ccc1,17/000000076,"InChI=1S/C13H16N4OS/c14-16-12(13-7-9-19-17-13)5-4-10-2-1-3-11(15-10)6-8-18/h1-5,7,9,12,16,18H,6,8,14H2/b5-4-/t12-/m0/s1",C13H16N4OS,276,0.27,4.19,-4.88,3.58,-190,3.9867908955627565,1
