SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
O[C@H](CONC(=O)Nc1n[nH]c(c1)C)c1nnc[nH]1,24/000000113,"InChI=1S/C9H13N7O3/c1-5-2-7(14-13-5)12-9(18)16-19-3-6(17)8-10-4-11-15-8/h2,4,6,17H,3H2,1H3,(H,10,11,15)(H3,12,13,14,16,18)/t6-/m1/s1",C9H13N7O3,267,0.55,4.8,0.05,3.58,-170,3.953118681110543,1
NNC(=O)Cc1nnc(o1)C/C=C/C1=CCOC1=O,29/000000189,"InChI=1S/C11H12N4O4/c12-13-8(16)6-10-15-14-9(19-10)3-1-2-7-4-5-18-11(7)17/h1-2,4H,3,5-6,12H2,(H,13,16)/b2-1+",C11H12N4O4,264,-0.26,4.8,7.02,3.72,0,3.4203386871142616,1
SCC(=O)Nc1cnc(cc1)NC(=O)c1coc(c1)Br,4/000000044,"InChI=1S/C12H10BrN3O3S/c13-9-3-7(5-19-9)12(18)16-10-2-1-8(4-14-10)15-11(17)6-20/h1-5,20H,6H2,(H,15,17)(H,14,16,18)",C12H10N3O3SBr,356,1.28,4.79,0.47,3.58,-20,2.5768276085782507,1
OCCONC(=O)Nc1cccc2c1cccc2,24/000000078,"InChI=1S/C13H14N2O3/c16-8-9-18-15-13(17)14-12-7-3-5-10-4-1-2-6-11(10)12/h1-7,16H,8-9H2,(H2,14,15,17)",C13H14N2O3,246,1.63,4.78,-4.76,2.22,-80,2.036113354985998,1
OC(=O)[C@@H](N)C#Cc1nnc([nH]1)C/C=C/N,24/000000154,"InChI=1S/C9H11N5O2/c10-5-1-2-7-12-8(14-13-7)4-3-6(11)9(15)16/h1,5-6H,2,10-11H2,(H,15,16)(H,12,13,14)/b5-1+/t6-/m0/s1",C9H11N5O2,221,0.01,4.78,-1.5,5.09,-150,4.85881203577818,1
c1nccc(n1)CCCC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000281,"InChI=1S/C15H20N6O2/c16-19-13(22)10-15-21-20-14(23-15)7-5-3-1-2-4-6-12-8-9-17-11-18-12/h3,5,8-9,11H,1-2,4,6-7,10,16H2,(H,19,22)/b5-3+",C15H20N6O2,316,0.36,4.78,0.95,6.58,-40,2.9610832861770486,1
N(C(=O)Cc1nnc(o1)C/C=C/CCC1COC1)N,29/000000250,"InChI=1S/C12H18N4O3/c13-14-10(17)6-12-16-15-11(19-12)5-3-1-2-4-9-7-18-8-9/h1,3,9H,2,4-8,13H2,(H,14,17)/b3-1+",C12H18N4O3,266,0.17,4.77,3.8,3.72,-150,3.104295097370672,1
O[C@H](c1nonc1)C#CC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000168,"InChI=1S/C13H14N6O4/c14-16-11(21)7-13-18-17-12(22-13)6-4-2-1-3-5-10(20)9-8-15-23-19-9/h2,4,8,10,20H,1,6-7,14H2,(H,16,21)/b4-2+/t10-/m0/s1",C13H14N6O4,318,0.17,4.77,2.81,6.6,-150,4.39699599074634,1
NNC(=O)Cc1nnc(o1)C/C=C/CC,29/000000085,"InChI=1S/C9H14N4O2/c1-2-3-4-5-8-12-13-9(15-8)6-7(14)11-10/h3-4H,2,5-6,10H2,1H3,(H,11,14)/b4-3+",C9H14N4O2,210,0.4,4.76,7.79,3.72,-20,2.9980232286940254,1
c1nccc(n1)OCc1noc(c1)/C=C/Cc1nnc(o1)CC(=O)NN,29/000000292,"InChI=1S/C15H15N7O4/c16-19-12(23)7-15-21-20-14(25-15)3-1-2-11-6-10(22-26-11)8-24-13-4-5-17-9-18-13/h1-2,4-6,9H,3,7-8,16H2,(H,19,23)/b2-1+",C15H15N7O4,357,0.25,4.75,2.88,5.08,0,3.231326048168114,1
N(C(=O)Cc1nnc(o1)C/C=C/C/C=C\CN)N,29/000000305,"InChI=1S/C11H17N5O2/c12-7-5-3-1-2-4-6-10-15-16-11(18-10)8-9(17)14-13/h2-5H,1,6-8,12-13H2,(H,14,17)/b4-2+,5-3-",C11H17N5O2,251,-0.21,4.75,7.21,3.72,-60,3.2677167834579777,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCCOC)N,29/000000213,"InChI=1S/C12H20N4O3/c1-18-8-6-4-2-3-5-7-11-15-16-12(19-11)9-10(17)14-13/h3,5H,2,4,6-9,13H2,1H3,(H,14,17)/b5-3+",C12H20N4O3,268,0.51,4.74,4.25,3.72,-110,2.8309976614732353,1
NNC(=O)Cc1nnc(o1)C/C=C/C[C@@H]([NH3+])C,29/000000028,"InChI=1S/C10H17N5O2/c1-7(11)4-2-3-5-9-14-15-10(17-9)6-8(16)13-12/h2-3,7H,4-6,11-12H2,1H3,(H,13,16)/p+1/b3-2+/t7-/m0/s1",C10H18N5O2,240,-0.34,4.74,6.03,3.72,-170,4.126844284511142,1
OC(=O)[C@H](CCC(=O)Cc1cc(O)c(cc1I)I)N,4/000000036,"InChI=1S/C12H13I2NO4/c13-8-5-9(14)11(17)4-6(8)3-7(16)1-2-10(15)12(18)19/h4-5,10,17H,1-3,15H2,(H,18,19)/t10-/m0/s1",C12H13NO4I2,489,2.34,4.74,-2.57,2.35,-150,3.2731606298284905,1
N(C(=O)Cc1nnc(o1)C/C=C/Cn1nccc1)N,29/000000050,"InChI=1S/C11H14N6O2/c12-14-9(18)8-11-16-15-10(19-11)4-1-2-6-17-7-3-5-13-17/h1-3,5,7H,4,6,8,12H2,(H,14,18)/b2-1+",C11H14N6O2,262,0.21,4.74,5.63,3.72,0,3.1215485239440977,1
N(C(=O)Cc1nnc(o1)C/C=C/CCNCC)N,29/000000125,"InChI=1S/C11H19N5O2/c1-2-13-7-5-3-4-6-10-15-16-11(18-10)8-9(17)14-12/h3-4,13H,2,5-8,12H2,1H3,(H,14,17)/b4-3+",C11H19N5O2,253,0.02,4.72,5.37,3.72,-80,3.040756602462503,1
OCC/C=C\c1c[nH]c2c1cnc(n2)[C@H](C=C)O,3/000000004,"InChI=1S/C13H15N3O2/c1-2-11(18)13-15-8-10-9(5-3-4-6-17)7-14-12(10)16-13/h2-3,5,7-8,11,17-18H,1,4,6H2,(H,14,15,16)/b5-3-/t11-/m0/s1",C13H15N3O2,245,0.24,4.71,0.5,16.2,-190,3.9245166869565224,1
OCCCC/C=C/Cc1nnc(o1)CC(=O)NN,29/000000278,"InChI=1S/C11H18N4O3/c12-13-9(17)8-11-15-14-10(18-11)6-4-2-1-3-5-7-16/h2,4,16H,1,3,5-8,12H2,(H,13,17)/b4-2+",C11H18N4O3,254,-0.01,4.7,5.56,3.72,-60,2.903152982553001,1
O[C@H](CCCSCc1nccnc1)C#CCN,17/000000014,"InChI=1S/C12H17N3OS/c13-5-1-3-12(16)4-2-8-17-10-11-9-14-6-7-15-11/h6-7,9,12,16H,2,4-5,8,10,13H2/t12-/m0/s1",C12H17N3OS,251,-0.06,4.69,2.59,3.58,-150,3.578723812885504,1
NNC(=O)Cc1cc(c2nnsc2)cc(c1)N(=O)=O,21/000000073,"InChI=1S/C10H9N5O3S/c11-12-10(16)3-6-1-7(9-5-19-14-13-9)4-8(2-6)15(17)18/h1-2,4-5H,3,11H2,(H,12,16)",C10H9N5O3S,279,1.86,4.68,-3.81,3.58,-120,2.6888753586188567,1
OCCc1noc(c1)C[NH2+][C@H](CC=C)c1nonc1,2/000000031,"InChI=1S/C12H16N4O3/c1-2-3-11(12-8-14-19-16-12)13-7-10-6-9(4-5-17)15-18-10/h2,6,8,11,13,17H,1,3-5,7H2/p+1/t11-/m1/s1",C12H17N4O3,265,1.12,4.68,-1.55,2.22,-150,4.786851874583736,1
NC(=O)Nc1cnc(cc1)NC(=O)c1ccc2c(c1)N=NNC2,4/000000039,"InChI=1S/C14H13N7O2/c15-14(23)18-10-3-4-12(16-7-10)19-13(22)8-1-2-9-6-17-21-20-11(9)5-8/h1-5,7H,6H2,(H,17,20)(H3,15,18,23)(H,16,19,22)",C14H13N7O2,311,0.28,4.67,-0.99,3.58,-120,2.8622048079388698,1
N(C(=O)Cc1nnc(o1)C/C=C/CCc1[nH]ncc1)N,29/000000226,"InChI=1S/C12H16N6O2/c13-15-10(19)8-12-18-17-11(20-12)5-3-1-2-4-9-6-7-14-16-9/h1,3,6-7H,2,4-5,8,13H2,(H,14,16)(H,15,19)/b3-1+",C12H16N6O2,276,0.63,4.67,3.79,3.72,0,3.212608633587724,1
OC(=O)[C@@H](N)C#Cc1nsc(c1)NCc1nnc[nH]1,24/000000129,"InChI=1S/C10H10N6O2S/c11-7(10(17)18)2-1-6-3-9(19-16-6)12-4-8-13-5-14-15-8/h3,5,7,12H,4,11H2,(H,17,18)(H,13,14,15)/t7-/m0/s1",C10H10N6O2S,278,0.33,4.66,-2.29,3.58,-150,4.675862270854132,1
O[P@@H](=O)Oc1cnc(cc1)NC(=O)c1cc(F)cc(c1)C,4/000000047,"InChI=1S/C13H12FN2O4P/c1-8-4-9(6-10(14)5-8)13(17)16-12-3-2-11(7-15-12)20-21(18)19/h2-7,21H,1H3,(H,18,19)(H,15,16,17)",C13H12N2O4PF,310,1.49,4.66,-1.24,2.35,-20,3.249429715224207,1
Oc1cc(c(c(c1)Cl)C=C)CON,18/000000021,"InChI=1S/C9H10ClNO2/c1-2-8-6(5-13-11)3-7(12)4-9(8)10/h2-4,12H,1,5,11H2",C9H10NO2Cl,199,1.43,4.66,-5.7,10.7,-20,3.1642494203384954,1
O[C@@H](/C=C/COCN)c1[nH]ccc1,14/000000008,"InChI=1S/C9H14N2O2/c10-7-13-6-2-4-9(12)8-3-1-5-11-8/h1-5,9,11-12H,6-7,10H2/b4-2+/t9-/m0/s1",C9H14N2O2,182,-0.35,4.66,7.21,3.58,-150,4.114002280387644,1
OP(=O)([C@@H](c1n[nH]c(=S)[nH]1)c1cccc(c1)NCCCCN)O,22/000000004,"InChI=1S/C13H20N5O3PS/c14-6-1-2-7-15-10-5-3-4-9(8-10)11(22(19,20)21)12-16-13(23)18-17-12/h3-5,8,11,15H,1-2,6-7,14H2,(H2,19,20,21)(H2,16,17,18,23)/t11-/m1/s1",C13H20N5O3PS,357,0.18,4.65,-2.55,24.6,-190,3.7098486131239623,1
N(C(=O)Cc1cccc(c1)c1nnsc1)NCC(=O)O,21/000000067,"InChI=1S/C12H12N4O3S/c17-11(15-13-6-12(18)19)5-8-2-1-3-9(4-8)10-7-20-16-14-10/h1-4,7,13H,5-6H2,(H,15,17)(H,18,19)",C12H11N4O3S,291,2.32,4.65,-1.24,4.94,-120,2.5671093176586446,1
S[C@@H](NC(=O)Cc1ccc(cc1F)F)c1nc(cnc1)C=C,13/000000002,"InChI=1S/C15H13F2N3OS/c1-2-11-7-18-8-13(19-11)15(22)20-14(21)5-9-3-4-10(16)6-12(9)17/h2-4,6-8,15,22H,1,5H2,(H,20,21)/t15-/m1/s1",C15H13N3OSF2,321,1.88,4.65,3.12,21.9,-150,3.5108158354201136,1
OC[C@@H](CCNCc1nnn[nH]1)n1cnnc1C,21/000000031,"InChI=1S/C9H16N8O/c1-7-12-11-6-17(7)8(5-18)2-3-10-4-9-13-15-16-14-9/h6,8,10,18H,2-5H2,1H3,(H,13,14,15,16)/t8-/m1/s1",C9H15N8O,251,-0.34,4.64,2.88,3.58,-170,3.8730255975029895,1
OC(=O)[C@@H](N)C#Cc1[nH]nc(c1N)C=C,24/000000090,"InChI=1S/C9H10N4O2/c1-2-6-8(11)7(13-12-6)4-3-5(10)9(14)15/h2,5H,1,10-11H2,(H,12,13)(H,14,15)/t5-/m0/s1",C9H10N4O2,206,-0.22,4.64,0.53,20.8,-150,4.548000420492507,1
OC(=O)[C@@H](N)C#Cc1[nH]nc(c1N)CC=C,24/000000133,"InChI=1S/C10H12N4O2/c1-2-3-7-9(12)8(14-13-7)5-4-6(11)10(15)16/h2,6H,1,3,11-12H2,(H,13,14)(H,15,16)/t6-/m0/s1",C10H12N4O2,220,-0.08,4.63,-0.37,21.4,-150,4.429742780614739,1
OC(=O)Cc1cc(c2nonc2)cc(c1)CCCS,21/000000062,"InChI=1S/C13H14N2O3S/c16-13(17)7-10-4-9(2-1-3-19)5-11(6-10)12-8-14-18-15-12/h4-6,8,19H,1-3,7H2,(H,16,17)",C13H14N2O3S,278,3.48,4.62,-3.52,20.1,-140,3.050305353780928,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCc1nnc[nH]1)N,29/000000260,"InChI=1S/C12H17N7O2/c13-16-10(20)7-12-19-18-11(21-12)6-4-2-1-3-5-9-14-8-15-17-9/h2,4,8H,1,3,5-7,13H2,(H,16,20)(H,14,15,17)/b4-2+",C12H17N7O2,291,1.24,4.62,5.56,5.08,0,3.4745959533451583,1
OC(=O)c1cccc(c1)[C@H](NN)N,21/000000052,"InChI=1S/C8H11N3O2/c9-7(11-10)5-2-1-3-6(4-5)8(12)13/h1-4,7,11H,9-10H2,(H,12,13)/t7-/m0/s1",C8H11N3O2,181,-0.0,4.61,-0.37,2.22,-150,2.7931744692798333,1
OC(=O)[C@](C)(c1cnc(cc1)C=C)O,24/000000107,"InChI=1S/C10H11NO3/c1-3-8-5-4-7(6-11-8)10(2,14)9(12)13/h3-6,14H,1H2,2H3,(H,12,13)/t10-/m0/s1",C10H11NO3,193,0.32,4.61,3.54,11.6,-170,3.3144776275054673,1
O[C@@H](CF)c1onc(c1)/C=C/C(=C)CC(=O)O,2/000000006,"InChI=1S/C11H12FNO4/c1-7(4-11(15)16)2-3-8-5-10(17-13-8)9(14)6-12/h2-3,5,9,14H,1,4,6H2,(H,15,16)/b3-2+/t9-/m0/s1",C11H12NO4F,241,0.72,4.61,5.35,3.58,-150,4.071287712960585,1
N=c1scc([nH]1)COC(=O)CCCNC(=O)CN1N=CCC1=O,21/000000080,"InChI=1S/C13H17N5O4S/c14-13-17-9(8-23-13)7-22-12(21)2-1-4-15-10(19)6-18-11(20)3-5-16-18/h5,8H,1-4,6-7H2,(H2,14,17)(H,15,19)",C13H17N5O4S,339,0.4,4.61,0.81,5.09,0,3.538701903151349,1
Oc1cc(Cl)c(c(c1)[C@H](CO)C=C)C=C,18/000000023,"InChI=1S/C12H13ClO2/c1-3-8(7-14)11-5-9(15)6-12(13)10(11)4-2/h3-6,8,14-15H,1-2,7H2/t8-/m0/s1",C12H13O2Cl,224,2.49,4.6,-5.85,12.1,-190,3.77443657433866,1
c1nnc(o1)c1ccc(cc1CNN)Cc1oncc1,21/000000017,"InChI=1S/C13H13N5O2/c14-15-7-10-5-9(6-11-3-4-17-20-11)1-2-12(10)13-18-16-8-19-13/h1-5,8,15H,6-7,14H2",C13H13N5O2,271,2.28,4.6,-0.46,22.6,-140,3.1314573860042145,1
Oc1ccc(cc1Nc1onc(c1)[C@@H]([NH3+])c1nnn[nH]1)S,21/000000034,"InChI=1S/C11H11N7O2S/c12-10(11-14-17-18-15-11)7-4-9(20-16-7)13-6-3-5(21)1-2-8(6)19/h1-4,10,13,19,21H,12H2,(H,14,15,17,18)/p+1/t10-/m1/s1",C11H11N7O2S,305,0.09,4.6,-2.02,21.7,-150,4.381052075966911,1
c1nccnc1[C@@H](CCCCc1n[nH]c(=S)[nH]1)[NH3+],13/000000013,"InChI=1S/C11H16N6S/c12-8(9-7-13-5-6-14-9)3-1-2-4-10-15-11(18)17-16-10/h5-8H,1-4,12H2,(H2,15,16,17,18)/p+1/t8-/m1/s1",C11H17N6S,265,0.68,4.6,-0.03,3.58,-150,4.208347490994114,1
O=C(C[NH2+]CC(=O)C=S)Oc1cc(cc(c1N)F)C,19/000000034,"InChI=1S/C12H13FN2O3S/c1-7-2-9(13)12(14)10(3-7)18-11(17)5-15-4-8(16)6-19/h2-3,6,15H,4-5,14H2,1H3/p+1",C12H14N2O3SF,285,-0.01,4.59,-1.38,3.58,-20,3.9290471335697656,1
OC(=O)[C@@H](N)C#Cc1nnc([nH]1)C(=O)C=C,24/000000088,"InChI=1S/C9H8N4O3/c1-2-6(14)8-11-7(12-13-8)4-3-5(10)9(15)16/h2,5H,1,10H2,(H,15,16)(H,11,12,13)/t5-/m0/s1",C9H8N4O3,220,0.23,4.59,-1.25,3.58,-150,4.654073013172878,1
SCc1c(Cl)nc([nH]1)[C@@H]([NH2+]Cc1nnn[nH]1)/C=C\CC,17/000000030,"InChI=1S/C11H16ClN7S/c1-2-3-4-7(13-5-9-16-18-19-17-9)11-14-8(6-20)10(12)15-11/h3-4,7,13,20H,2,5-6H2,1H3,(H,14,15)(H,16,17,18,19)/p+1/b4-3-/t7-/m0/s1",C11H17N7SCl,314,0.76,4.59,-2.28,3.58,-170,5.075306315703508,1
NNC(=O)Cc1cc(cc(c1)C(=O)O)C(=C)/C=C\C,21/000000049,"InChI=1S/C14H16N2O3/c1-3-4-9(2)11-5-10(7-13(17)16-15)6-12(8-11)14(18)19/h3-6,8H,2,7,15H2,1H3,(H,16,17)(H,18,19)/b4-3-",C14H15N2O3,259,0.68,4.59,-4.58,3.58,-40,2.8012127444294954,1
OP(=O)([C@@H](n1ncc(c1)Cl)c1cccc(c1)NCCCCN)O,22/000000009,"InChI=1S/C14H20ClN4O3P/c15-12-9-18-19(10-12)14(23(20,21)22)11-4-3-5-13(8-11)17-7-2-1-6-16/h3-5,8-10,14,17H,1-2,6-7,16H2,(H2,20,21,22)/t14-/m1/s1",C14H20N4O3PCl,358,0.65,4.58,-2.08,23.7,-190,3.3434296227393467,1
N(C(=O)Cc1nnc(o1)C/C=C/CC[C@@H]1NC1)N,29/000000244,"InChI=1S/C11H17N5O2/c12-14-9(17)6-11-16-15-10(18-11)5-3-1-2-4-8-7-13-8/h1,3,8,13H,2,4-7,12H2,(H,14,17)/b3-1+/t8-/m0/s1",C11H17N5O2,251,-0.22,4.57,4.71,3.72,-150,3.678093157544758,1
Oc1cc(cc(c1O)N)/C=C/Cc1cccc(c1)C[NH3+],23/000000038,"InChI=1S/C16H18N2O2/c17-10-13-6-2-4-11(7-13)3-1-5-12-8-14(18)16(20)15(19)9-12/h1-2,4-9,19-20H,3,10,17-18H2/p+1/b5-1+",C16H19N2O2,271,1.87,4.56,-7.87,3.58,-60,3.139055630556273,1
Oc1cc(c(cc1O)c1nc[nH]c1)C(=C)CCNCN,23/000000009,"InChI=1S/C14H18N4O2/c1-9(2-3-16-7-15)10-4-13(19)14(20)5-11(10)12-6-17-8-18-12/h4-6,8,16,19-20H,1-3,7,15H2,(H,17,18)",C14H18N4O2,274,0.88,4.55,-5.42,3.58,-160,3.613491619567262,1
N(C(=O)Cc1nnc(o1)C/C=C/[C@@H]1C=C(COC(=O)CC)CCC1)N,29/000000297,"InChI=1S/C17H24N4O4/c1-2-17(23)24-11-13-7-3-5-12(9-13)6-4-8-15-20-21-16(25-15)10-14(22)19-18/h4,6,9,12H,2-3,5,7-8,10-11,18H2,1H3,(H,19,22)/b6-4+/t12-/m1/s1",C17H24N4O4,348,0.83,4.54,3.31,6.58,-170,3.9023343721014196,1
NCO[C@@H](C)c1nc(sc1)NCC#CCN1N=CCC1=O,21/000000083,"InChI=1S/C13H17N5O2S/c1-10(20-9-14)11-8-21-13(17-11)15-5-2-3-7-18-12(19)4-6-16-18/h6,8,10H,4-5,7,9,14H2,1H3,(H,15,17)/t10-/m0/s1",C13H17N5O2S,307,0.34,4.53,3.32,4.94,-170,4.430607460582297,1
OCc1c(C#CCN)nc2c(c1)cccc2,26/000000004,"InChI=1S/C13H12N2O/c14-7-3-6-13-11(9-16)8-10-4-1-2-5-12(10)15-13/h1-2,4-5,8,16H,7,9,14H2",C13H12N2O,212,1.19,4.53,-3.29,3.58,-80,2.5412725556158904,1
OCCc1noc(c1)C[NH2+]Cc1nonc1CF,2/000000029,"InChI=1S/C10H13FN4O3/c11-4-9-10(15-18-14-9)6-12-5-8-3-7(1-2-16)13-17-8/h3,12,16H,1-2,4-6H2/p+1",C10H14N4O3F,257,0.49,4.52,0.16,2.22,0,4.177247970370613,1
N(C(=O)Cc1nnc(o1)C/C=C/CCCCN)N,29/000000319,"InChI=1S/C11H19N5O2/c12-7-5-3-1-2-4-6-10-15-16-11(18-10)8-9(17)14-13/h2,4H,1,3,5-8,12-13H2,(H,14,17)/b4-2+",C11H19N5O2,253,-0.08,4.52,6.19,3.72,-60,2.916852530064313,1
SCCn1cnc(c1)C#C[C@@H](C(=O)O)N,24/000000162,"InChI=1S/C9H11N3O2S/c10-8(9(13)14)2-1-7-5-12(3-4-15)6-11-7/h5-6,8,15H,3-4,10H2,(H,13,14)/t8-/m0/s1",C9H11N3O2S,225,0.29,4.51,-0.94,3.85,-170,4.360648197227967,1
SC(=C)C(=O)/C=C/Cc1nnc(o1)CC(=O)NN,29/000000007,"InChI=1S/C10H12N4O3S/c1-6(18)7(15)3-2-4-9-13-14-10(17-9)5-8(16)12-11/h2-3,18H,1,4-5,11H2,(H,12,16)/b3-2+",C10H12N4O3S,268,0.02,4.51,6.59,5.24,-60,3.5745023961645996,1
NNC(=O)Cc1nnc(o1)C/C=C/CCC(=O)c1sc(cc1)Cl,29/000000236,"InChI=1S/C14H15ClN4O3S/c15-11-7-6-10(23-11)9(20)4-2-1-3-5-13-18-19-14(22-13)8-12(21)17-16/h1,3,6-7H,2,4-5,8,16H2,(H,17,21)/b3-1+",C14H15N4O3SCl,354,0.73,4.5,4.34,5.24,0,2.991665926819987,1
C#C[C@H](c1ncc([nH]1)C/C=C\CN1N=CCC1=O)N,21/000000086,"InChI=1S/C13H15N5O/c1-2-11(14)13-15-9-10(17-13)5-3-4-8-18-12(19)6-7-16-18/h1,3-4,7,9,11H,5-6,8,14H2,(H,15,17)/b4-3-/t11-/m1/s1",C13H15N5O,257,-0.26,4.5,3.03,3.72,-150,4.603398168290029,1
OCCc1noc(c1)C[NH2+]Cc1nonc1CCCC(=O)O,2/000000024,"InChI=1S/C13H18N4O5/c18-5-4-9-6-10(21-15-9)7-14-8-12-11(16-22-17-12)2-1-3-13(19)20/h6,14,18H,1-5,7-8H2,(H,19,20)/p+1",C13H18N4O5,310,-0.28,4.49,-3.91,3.58,-20,3.7354068736702732,1
O[C@@H](c1ncc([nH]1)N(=O)=O)C1=CN[C@H](N1)C,19/000000026,"InChI=1S/C8H11N5O3/c1-4-9-2-5(11-4)7(14)8-10-3-6(12-8)13(15)16/h2-4,7,9,11,14H,1H3,(H,10,12)/t4?,7-/m1/s1",C8H10N5O3,224,-0.17,4.48,3.76,2.22,-170,4.838317065799333,1
SC[C@H](c1noc(c1)C[NH3+])N(=O)=O,2/000000023,"InChI=1S/C6H9N3O3S/c7-2-4-1-5(8-12-4)6(3-13)9(10)11/h1,6,13H,2-3,7H2/p+1/t6-/m1/s1",C6H10N3O3S,204,0.2,4.48,3.74,2.47,-150,4.869144139609505,1
O[C@H](c1nocc1NC(=O)c1c(F)cccc1Cl)C#CCC[NH3+],17/000000002,"InChI=1S/C15H13ClFN3O3/c16-9-4-3-5-10(17)13(9)15(22)19-11-8-23-20-14(11)12(21)6-1-2-7-18/h3-5,8,12,21H,2,7,18H2,(H,19,22)/p+1/t12-/m0/s1",C15H14N3O3FCl,338,1.51,4.48,-4.74,3.58,-190,4.00515029581627,1
OC(=O)Cc1cc(cc(c1)CC/C=C/N)CO,21/000000069,"InChI=1S/C13H17NO3/c14-4-2-1-3-10-5-11(8-13(16)17)7-12(6-10)9-15/h2,4-7,15H,1,3,8-9,14H2,(H,16,17)/b4-2+",C13H17NO3,235,0.72,4.48,-2.38,3.58,0,2.6896191186654335,1
OCCCc1ncc(nc1)/C=C/C[C@H]([NH3+])c1[nH]ccc1,28/000000017,"InChI=1S/C15H20N4O/c16-14(15-7-2-8-17-15)6-1-4-12-10-19-13(11-18-12)5-3-9-20/h1-2,4,7-8,10-11,14,17,20H,3,5-6,9,16H2/p+1/b4-1+/t14-/m0/s1",C15H21N4O,273,-0.1,4.47,4.13,5.09,-150,4.074281996284272,1
NNC(=O)Cc1nnc(o1)C/C=C/c1ccccc1,29/000000291,"InChI=1S/C13H14N4O2/c14-15-11(18)9-13-17-16-12(19-13)8-4-7-10-5-2-1-3-6-10/h1-7H,8-9,14H2,(H,15,18)/b7-4+",C13H14N4O2,258,1.53,4.46,7.02,3.72,0,2.541810062405636,1
c1noc(c1)Cc1cc(c2[nH]c(=O)[nH]c2)cc(c1)CNN,21/000000021,"InChI=1S/C14H15N5O2/c15-17-7-10-3-9(6-12-1-2-18-21-12)4-11(5-10)13-8-16-14(20)19-13/h1-5,8,17H,6-7,15H2,(H2,16,19,20)",C14H15N5O2,285,0.75,4.46,-0.59,3.58,-120,3.2173412244674777,1
N(C(=O)Cc1nnc(o1)C/C=C/[C@@H]1CC[NH2+]C1)N,29/000000289,"InChI=1S/C11H17N5O2/c12-14-9(17)6-11-16-15-10(18-11)3-1-2-8-4-5-13-7-8/h1-2,8,13H,3-7,12H2,(H,14,17)/p+1/b2-1+/t8-/m1/s1",C11H18N5O2,252,-0.39,4.45,7.19,3.72,-150,4.645028556082871,1
OCCNNC(=O)Cc1nnc(o1)C/C=C/c1oncc1,29/000000306,"InChI=1S/C12H15N5O4/c18-7-6-13-15-10(19)8-12-17-16-11(20-12)3-1-2-9-4-5-14-21-9/h1-2,4-5,13,18H,3,6-8H2,(H,15,19)/b2-1+",C12H15N5O4,293,0.94,4.45,11.5,3.72,0,3.33745547415222,1
NNC(=O)Cc1nnc(o1)C/C=C/c1nc[nH]c1,29/000000045,"InChI=1S/C10H12N6O2/c11-14-8(17)4-10-16-15-9(18-10)3-1-2-7-5-12-6-13-7/h1-2,5-6H,3-4,11H2,(H,12,13)(H,14,17)/b2-1+",C10H12N6O2,248,-0.2,4.45,6.58,3.72,0,3.5092083254001993,1
N(CF)NC(=O)Cc1nnc(o1)C/C=C/[C@@H]1C=CCCC1,29/000000266,"InChI=1S/C14H19FN4O2/c15-10-16-17-12(20)9-14-19-18-13(21-14)8-4-7-11-5-2-1-3-6-11/h2,4-5,7,11,16H,1,3,6,8-10H2,(H,17,20)/b7-4+/t11-/m1/s1",C14H19N4O2F,294,2.67,4.45,8.86,3.72,-150,4.178705329434756,1
OC(=O)[C@@H](N)C#Cc1ncn(c1)Cc1[nH]ncc1,24/000000119,"InChI=1S/C11H11N5O2/c12-10(11(17)18)2-1-8-5-16(7-13-8)6-9-3-4-14-15-9/h3-5,7,10H,6,12H2,(H,14,15)(H,17,18)/t10-/m0/s1",C11H11N5O2,245,0.11,4.44,0.84,3.85,-150,4.07786419826874,1
OC(=O)[C@](C)(c1cnccc1)O,24/000000012,"InChI=1S/C8H9NO3/c1-8(12,7(10)11)6-3-2-4-9-5-6/h2-5,12H,1H3,(H,10,11)/t8-/m0/s1",C8H9NO3,167,-0.28,4.43,3.78,2.47,-170,2.842038382327196,1
C(=C\Cc1cnc([nH]1)C(=O)O)\CN1N=CCC1=O,21/000000077,"InChI=1S/C11H12N4O3/c16-9-4-5-13-15(9)6-2-1-3-8-7-12-10(14-8)11(17)18/h1-2,5,7H,3-4,6H2,(H,12,14)(H,17,18)/b2-1-",C11H11N4O3,247,-0.34,4.43,3.86,2.35,0,3.76494302780187,1
O[C@H](C[NH3+])c1nnc(s1)S,24/000000068,"InChI=1S/C4H7N3OS2/c5-1-2(8)3-6-7-4(9)10-3/h2,8H,1,5H2,(H,7,9)/p+1/t2-/m1/s1",C4H8N3OS2,178,-0.17,4.42,6.93,1.0,-150,5.133992950415385,1
N[C@H](NCCC)C(=O)c1nocc1,19/000000029,"InChI=1S/C8H13N3O2/c1-2-4-10-8(9)7(12)6-3-5-13-11-6/h3,5,8,10H,2,4,9H2,1H3/t8-/m1/s1",C8H13N3O2,183,0.03,4.41,3.43,2.22,-170,3.588119744005107,1
