SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1c(O)cc(c(c1)C=C)[C@H](/C=C/CNc1sccn1)F,28/000000593,"InChI=1S/C15H15FN2O2S/c1-2-10-8-13(19)14(20)9-11(10)12(16)4-3-5-17-15-18-6-7-21-15/h2-4,6-9,12,19-20H,1,5H2,(H,17,18)/b4-3+/t12-/m0/s1",C15H15N2O2SF,306,2.46,4.56,-5.65,22.3,-170,3.832448647022975,1
Sc1nnnn1[C@H](c1ccccc1)C(=O)N,5/000000005,"InChI=1S/C9H9N5OS/c10-8(15)7(6-4-2-1-3-5-6)14-9(16)11-12-13-14/h1-5,7H,(H2,10,15)(H,11,13,16)/t7-/m1/s1",C9H9N5OS,235,-0.37,4.56,6.83,19.2,-150,3.0739746231907663,1
Sc1ncn(n1)[C@@H](c1c(C=C)cc(c(c1)O)O)C=C,28/000000244,"InChI=1S/C13H13N3O2S/c1-3-8-5-11(17)12(18)6-9(8)10(4-2)16-7-14-13(19)15-16/h3-7,10,17-18H,1-2H2,(H,15,19)/t10-/m1/s1",C13H13N3O2S,275,2.34,4.54,-4.79,19.5,-150,4.268332487816657,1
Oc1c(OCC[NH3+])cc(c(c1)C/C=C\CN(=O)=O)C=C,28/000000580,"InChI=1S/C14H18N2O4/c1-2-11-10-14(20-8-6-15)13(17)9-12(11)5-3-4-7-16(18)19/h2-4,9-10,17H,1,5-8,15H2/p+1/b4-3-",C14H19N2O4,279,1.54,4.54,-8.19,3.58,-40,3.913486704482347,1
Oc1cc(c(cc1O)C=C)[C@](CN)(C1=NCNC=N1)F,28/000000602,"InChI=1S/C13H15FN4O2/c1-2-8-3-10(19)11(20)4-9(8)13(14,5-15)12-17-6-16-7-18-12/h2-4,6,19-20H,1,5,7,15H2,(H,16,17,18)/t13-/m1/s1",C13H15N4O2F,278,0.64,4.53,-5.9,21.0,-150,4.621401523653454,1
Oc1c(O)cc(c(c1)C=C)C(=O)CC[C@@H](CCl)n1[nH]ccc1=O,28/000000440,"InChI=1S/C16H17ClN2O4/c1-2-10-7-14(21)15(22)8-12(10)13(20)4-3-11(9-17)19-16(23)5-6-18-19/h2,5-8,11,18,21-22H,1,3-4,9H2/t11-/m0/s1",C16H17N2O4Cl,336,2.23,4.53,-5.69,6.45,-170,4.009871415321763,1
Oc1cccc2c1C=C(C2)CNC[C@H](C1=NN=CNC1)S,17/000000008,"InChI=1S/C15H18N4OS/c20-14-3-1-2-11-4-10(5-12(11)14)6-16-8-15(21)13-7-17-9-18-19-13/h1-3,5,9,15-16,20-21H,4,6-8H2,(H,17,18)/t15-/m1/s1",C15H18N4OS,302,1.58,4.53,4.84,21.2,-190,4.507542403835765,1
Oc1cc(c(cc1O)C=C)CSC[C@H]1C=CC(=O)C1,28/000000198,"InChI=1S/C15H16O3S/c1-2-11-6-14(17)15(18)7-12(11)9-19-8-10-3-4-13(16)5-10/h2-4,6-7,10,17-18H,1,5,8-9H2/t10-/m0/s1",C15H16O3S,276,2.25,4.53,-1.38,17.3,-150,3.8600141334569376,1
Oc1cc(c(cc1O)C=C)CC(=O)OCC=C,28/000000182,"InChI=1S/C13H14O4/c1-3-5-17-13(16)8-10-7-12(15)11(14)6-9(10)4-2/h3-4,6-7,14-15H,1-2,5,8H2",C13H14O4,234,2.09,4.53,-1.44,2.22,0,2.7601237724760086,1
O=Nc1c(ccc(c1O)O)C(=C)CN,28/000000318,"InChI=1S/C9H10N2O3/c1-5(4-10)6-2-3-7(12)9(13)8(6)11-14/h2-3,12-13H,1,4,10H2",C9H10N2O3,194,0.31,4.52,-6.03,13.2,-20,3.3531903570019104,1
c1ccc(cc1CNC(=O)Cc1sc(nc1)NCBr)Br,19/000000035,"InChI=1S/C13H13Br2N3OS/c14-8-18-13-17-7-11(20-13)5-12(19)16-6-9-2-1-3-10(15)4-9/h1-4,7H,5-6,8H2,(H,16,19)(H,17,18)",C13H13N3OSBr2,419,2.34,4.52,0.99,3.85,0,2.5950688318286854,1
Oc1ccc(cc1O)C(=C)[C@H](c1nccnc1)N,28/000000188,"InChI=1S/C13H13N3O2/c1-8(9-2-3-11(17)12(18)6-9)13(14)10-7-15-4-5-16-10/h2-7,13,17-18H,1,14H2/t13-/m1/s1",C13H13N3O2,243,-0.07,4.52,-7.2,2.22,-170,3.2565748046035807,1
Oc1cc(c(cc1O)C=C)[C@H](COC)/C=C\Cc1cnc[nH]1,28/000000455,"InChI=1S/C17H20N2O3/c1-3-12-7-16(20)17(21)8-15(12)13(10-22-2)5-4-6-14-9-18-11-19-14/h3-5,7-9,11,13,20-21H,1,6,10H2,2H3,(H,18,19)/b5-4-/t13-/m0/s1",C17H20N2O3,300,1.78,4.51,-5.14,19.5,-170,3.8460321353021447,1
Oc1c(O)cc(c(c1)C=C)C/C=C\Cc1n[nH]c(n1)CN,28/000000541,"InChI=1S/C15H18N4O2/c1-2-10-7-12(20)13(21)8-11(10)5-3-4-6-14-17-15(9-16)19-18-14/h2-4,7-8,20-21H,1,5-6,9,16H2,(H,17,18,19)/b4-3-",C15H18N4O2,286,1.6,4.51,-6.71,3.58,-40,3.4798863844478154,1
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\C)OS(=O)=O,28/000000210,"InChI=1S/C12H14O5S/c1-3-5-12(17-18(15)16)9-7-11(14)10(13)6-8(9)4-2/h3-7,12-14,18H,2H2,1H3/b5-3-/t12-/m1/s1",C12H14O5S,270,1.29,4.5,-4.06,17.1,-170,4.464425227680503,1
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\C)N=O,28/000000272,"InChI=1S/C12H13NO3/c1-3-5-10(13-16)9-7-12(15)11(14)6-8(9)4-2/h3-7,10,14-15H,2H2,1H3/b5-3-/t10-/m1/s1",C12H13NO3,219,2.2,4.5,-4.28,14.6,-170,4.023696268986833,1
Oc1c(O)cc(c(c1)C=C)C(=O)CCCC(CO)(F)F,28/000000310,"InChI=1S/C14H16F2O4/c1-2-9-6-12(19)13(20)7-10(9)11(18)4-3-5-14(15,16)8-17/h2,6-7,17,19-20H,1,3-5,8H2",C14H16O4F2,286,2.15,4.5,-6.87,4.94,-150,3.1135439521403496,1
Oc1cc(c(cc1O)C=C)C(=O)CC[C@H](c1nc(=O)o[nH]1)C=C,28/000000461,"InChI=1S/C16H16N2O5/c1-3-9(15-17-16(22)23-18-15)5-6-12(19)11-8-14(21)13(20)7-10(11)4-2/h3-4,7-9,20-21H,1-2,5-6H2,(H,17,18,22)/t9-/m1/s1",C16H16N2O5,316,1.44,4.49,-5.14,7.82,-170,4.027671415321764,1
Oc1ccc(cc1O)C(=C)CN,28/000000384,"InChI=1S/C9H11NO2/c1-6(5-10)7-2-3-8(11)9(12)4-7/h2-4,11-12H,1,5,10H2",C9H11NO2,165,0.77,4.48,-5.26,2.22,0,2.574727138330914,1
OC(=O)CC[C@H](c1c(C=C)cc(c(c1)O)O)C(=O)OCC,28/000000450,"InChI=1S/C15H18O6/c1-3-9-7-12(16)13(17)8-11(9)10(5-6-14(18)19)15(20)21-4-2/h3,7-8,10,16-17H,1,4-6H2,2H3,(H,18,19)/t10-/m1/s1",C15H18O6,294,1.59,4.48,-2.5,4.69,-200,3.1846057572855937,1
C(=C\C[C@@H](CN)[NH3+])/c1n[nH]c(n1)C/C=C/C,29/000000032,"InChI=1S/C11H19N5/c1-2-3-6-10-14-11(16-15-10)7-4-5-9(13)8-12/h2-4,7,9H,5-6,8,12-13H2,1H3,(H,14,15,16)/p+1/b3-2+,7-4+/t9-/m0/s1",C11H20N5,222,0.39,4.48,-0.2,3.58,-190,4.9320577001138455,1
O=N[C@@H](C1=CNC=NC1)/C=C/CC#CCc1cccc(c1)CO,19/000000017,"InChI=1S/C18H19N3O2/c22-13-16-8-5-7-15(10-16)6-3-1-2-4-9-18(21-23)17-11-19-14-20-12-17/h4-5,7-11,14,18,22H,2,6,12-13H2,(H,19,20)/b9-4+/t18-/m1/s1",C18H19N3O2,309,1.5,4.48,0.89,4.94,-190,4.379169365133147,1
Oc1cc(c(cc1O)C=C)C/C=C\[C@@H](c1n[nH]cn1)OCC,28/000000619,"InChI=1S/C16H19N3O3/c1-3-11-8-13(20)14(21)9-12(11)6-5-7-15(22-4-2)16-17-10-18-19-16/h3,5,7-10,15,20-21H,1,4,6H2,2H3,(H,17,18,19)/b7-5-/t15-/m0/s1",C16H19N3O3,301,2.42,4.48,-6.46,5.09,-190,4.2869160062698874,1
ON[C@H]1C=CC(=C1)CC#CC[NH3+],10/000000018,"InChI=1S/C9H12N2O/c10-6-2-1-3-8-4-5-9(7-8)11-12/h4-5,7,9,11-12H,3,6,10H2/p+1/t9-/m0/s1",C9H13N2O,165,-0.19,4.47,-1.44,14.2,-150,5.488540559929006,1
Oc1cc(c(cc1O)C=C)[C@@H](CF)C(=O)OC,28/000000121,"InChI=1S/C12H13FO4/c1-3-7-4-10(14)11(15)5-8(7)9(6-13)12(16)17-2/h3-5,9,14-15H,1,6H2,2H3/t9-/m1/s1",C12H13O4F,240,1.89,4.47,-2.14,4.69,-170,3.5221573450676082,1
S[C@H](CNCC1=Cc2c(C1)c(I)ccc2)C1=NN=CNC1,17/000000017,"InChI=1S/C15H17IN4S/c16-13-3-1-2-11-4-10(5-12(11)13)6-17-8-15(21)14-7-18-9-19-20-14/h1-4,9,15,17,21H,5-8H2,(H,18,19)/t15-/m1/s1",C15H17N4SI,412,3.05,4.47,1.96,3.72,-190,4.614230424012311,1
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]c(n1)CC(=O)C,28/000000674,"InChI=1S/C17H19N3O3/c1-3-12-9-14(22)15(23)10-13(12)6-4-5-7-16-18-17(20-19-16)8-11(2)21/h3-5,9-10,22-23H,1,6-8H2,2H3,(H,18,19,20)/b5-4-",C17H19N3O3,313,2.17,4.47,-7.32,5.09,-80,3.4335308787430643,1
Oc1cc(c(cc1O)C=C)[C@@H](/C=C\Cc1cnc[nH]1)OC,28/000000531,"InChI=1S/C16H18N2O3/c1-3-11-7-14(19)15(20)8-13(11)16(21-2)6-4-5-12-9-17-10-18-12/h3-4,6-10,16,19-20H,1,5H2,2H3,(H,17,18)/b6-4-/t16-/m1/s1",C16H18N2O3,286,1.71,4.46,-5.04,18.9,-170,3.9142324801390114,1
Oc1c(O)cc(c(c1)C=C)[C@@H](/C=C\CNCCO)Cl,28/000000626,"InChI=1S/C14H18ClNO3/c1-2-10-8-13(18)14(19)9-11(10)12(15)4-3-5-16-6-7-17/h2-4,8-9,12,16-19H,1,5-7H2/b4-3-/t12-/m1/s1",C14H18NO3Cl,283,1.47,4.46,-5.19,15.9,-170,3.848767399059261,1
Oc1cc(c(cc1O)C=C)[C@H]([NH3+])/C=C\Cc1cnc[nH]1,28/000000624,"InChI=1S/C15H17N3O2/c1-2-10-6-14(19)15(20)7-12(10)13(16)5-3-4-11-8-17-9-18-11/h2-3,5-9,13,19-20H,1,4,16H2,(H,17,18)/p+1/b5-3-/t13-/m1/s1",C15H18N3O2,272,1.12,4.46,-4.82,18.5,-150,4.215761723453653,1
S[C@H](CCc1n[nH]c(=O)[nH]1)C(=O)c1cc(O)c(cc1C=C)O,28/000000669,"InChI=1S/C14H15N3O4S/c1-2-7-5-9(18)10(19)6-8(7)13(20)11(22)3-4-12-15-14(21)17-16-12/h2,5-6,11,18-19,22H,1,3-4H2,(H2,15,16,17,21)/t11-/m1/s1",C14H15N3O4S,321,1.63,4.46,-4.12,6.45,-150,4.0386118127215,1
Oc1c(O)cc(c(c1)C=C)Oc1ccc2c(c1)CCCO2,28/000000029,"InChI=1S/C17H16O4/c1-2-11-9-14(18)15(19)10-17(11)21-13-5-6-16-12(8-13)4-3-7-20-16/h2,5-6,8-10,18-19H,1,3-4,7H2",C17H16O4,284,3.33,4.45,-8.12,14.4,-140,2.511375928124478,1
Oc1cc(c(cc1O)C=C)C(=O)CCCCBr,28/000000296,"InChI=1S/C13H15BrO3/c1-2-9-7-12(16)13(17)8-10(9)11(15)5-3-4-6-14/h2,7-8,16-17H,1,3-6H2",C13H15O3Br,299,3.21,4.45,-8.24,3.58,-20,2.781570260770323,1
Oc1c(OC/C=C\C)cc(c(c1)C(=O)CCCc1nnc[nH]1)C=C,28/000000436,"InChI=1S/C18H21N3O3/c1-3-5-9-24-17-10-13(4-2)14(11-16(17)23)15(22)7-6-8-18-19-12-20-21-18/h3-5,10-12,23H,2,6-9H2,1H3,(H,19,20,21)/b5-3-",C18H21N3O3,327,3.91,4.45,-7.11,6.45,-60,3.3681945686959,1
Oc1cc(c(cc1O)C=C)[C@@H](CCF)SC,28/000000126,"InChI=1S/C12H15FO2S/c1-3-8-6-10(14)11(15)7-9(8)12(16-2)4-5-13/h3,6-7,12,14-15H,1,4-5H2,2H3/t12-/m1/s1",C12H15O2SF,242,3.32,4.44,-2.9,14.6,-170,3.864320598146045,1
Oc1c(Cl)ccc(c1)OC(=O)COC(=O)Cc1sc(nc1)N,19/000000042,"InChI=1S/C13H11ClN2O5S/c14-9-2-1-7(3-10(9)17)21-12(19)6-20-11(18)4-8-5-16-13(15)22-8/h1-3,5,17H,4,6H2,(H2,15,16)",C13H11N2O5SCl,342,0.63,4.43,0.13,3.58,0,2.572356900692432,1
Oc1c(O)cc(c(c1)[C@@H](C=C)c1nnco1)C=C,28/000000341,"InChI=1S/C13H12N2O3/c1-3-8-5-11(16)12(17)6-10(8)9(4-2)13-15-14-7-18-13/h3-7,9,16-17H,1-2H2/t9-/m1/s1",C13H12N2O3,244,2.98,4.42,-5.09,18.6,-150,3.9965492661420416,1
OC(=O)c1ccc(c(c1)C#CCCC1=CCC(=C1)CO)N,21/000000032,"InChI=1S/C17H17NO3/c18-16-8-7-15(17(20)21)10-14(16)4-2-1-3-12-5-6-13(9-12)11-19/h5,7-10,19H,1,3,6,11,18H2,(H,20,21)",C17H17NO3,283,1.13,4.42,0.13,20.2,-20,3.206964611305702,1
Oc1cc(c(cc1O)C=C)C(=O)CC[C@@H](CCCl)Cl,28/000000470,"InChI=1S/C14H16Cl2O3/c1-2-9-7-13(18)14(19)8-11(9)12(17)4-3-10(16)5-6-15/h2,7-8,10,18-19H,1,3-6H2/t10-/m0/s1",C14H16O3Cl2,302,3.52,4.42,-8.14,3.58,-190,3.5707963583352793,1
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nscc1,28/000000162,"InChI=1S/C15H15NO2S/c1-2-11-9-14(17)15(18)10-12(11)5-3-4-6-13-7-8-19-16-13/h2-4,7-10,17-18H,1,5-6H2/b4-3-",C15H15NO2S,273,3.12,4.42,-6.54,3.58,0,3.5007309948065686,1
O[C@H](C(=O)CSC)c1cc(O)c(cc1C=C)O,28/000000426,"InChI=1S/C12H14O4S/c1-3-7-4-9(13)10(14)5-8(7)12(16)11(15)6-17-2/h3-5,12-14,16H,1,6H2,2H3/t12-/m0/s1",C12H14O4S,254,0.93,4.42,-6.83,15.3,-190,3.6445634989137616,1
OC(=O)C(=C)c1nc2ncc(c(c2c(=O)[nH]1)S)CC,23/000000004,"InChI=1S/C12H11N3O3S/c1-3-6-4-13-10-7(8(6)19)11(16)15-9(14-10)5(2)12(17)18/h4H,2-3H2,1H3,(H,17,18)(H2,13,14,15,16,19)",C12H11N3O3S,277,1.09,4.42,-3.71,21.1,-160,3.3964887625290423,1
Oc1c(O)cc(c(c1)C=C)C/C=C\C,28/000000394,"InChI=1S/C12H14O2/c1-3-5-6-10-8-12(14)11(13)7-9(10)4-2/h3-5,7-8,13-14H,2,6H2,1H3/b5-3-",C12H14O2,190,2.7,4.41,-3.36,2.22,-20,3.0376603427771585,1
Oc1cc(c(cc1O)C=C)C/C=C\Cc1nc(=O)cc[nH]1,28/000000050,"InChI=1S/C16H16N2O3/c1-2-11-9-13(19)14(20)10-12(11)5-3-4-6-15-17-8-7-16(21)18-15/h2-4,7-10,19-20H,1,5-6H2,(H,17,18,21)/b4-3-",C16H16N2O3,284,2.2,4.41,-4.71,3.58,-40,3.378790686924999,1
Oc1cc(c(cc1O)C=C)C/C=C\[C@@H](c1cnc[nH]1)S=O,28/000000638,"InChI=1S/C15H16N2O3S/c1-2-10-6-13(18)14(19)7-11(10)4-3-5-15(21-20)12-8-16-9-17-12/h2-3,5-9,15,18-19,21H,1,4H2,(H,16,17)/b5-3-/t15-/m0/s1",C15H16N2O3S,304,0.09,4.41,-7.25,3.58,-170,4.449998842590119,1
Oc1cc(c(cc1O)C=C)C(=O)CCCc1nnc[nH]1,28/000000235,"InChI=1S/C14H15N3O3/c1-2-9-6-12(19)13(20)7-10(9)11(18)4-3-5-14-15-8-16-17-14/h2,6-8,19-20H,1,3-5H2,(H,15,16,17)",C14H15N3O3,273,2.66,4.41,-5.88,4.94,0,3.2713778833035256,1
O=N[C@@H](c1cc(O)c(cc1C=C)O)C=C,28/000000370,"InChI=1S/C11H11NO3/c1-3-7-5-10(13)11(14)6-8(7)9(4-2)12-15/h3-6,9,13-14H,1-2H2/t9-/m1/s1",C11H11NO3,205,1.89,4.41,-4.01,14.0,-150,4.001136189723275,1
Oc1cc(cc2c1SCCC2)COC(=O)Cc1nn[nH]c1,17/000000084,"InChI=1S/C14H15N3O3S/c18-12-5-9(4-10-2-1-3-21-14(10)12)8-20-13(19)6-11-7-15-17-16-11/h4-5,7,18H,1-3,6,8H2,(H,15,16,17)",C14H15N3O3S,305,2.04,4.41,-1.19,22.5,-120,3.2945346670904296,1
Oc1cc(c(cc1OCC)C=C)C(=O)CCCc1nnc[nH]1,28/000000591,"InChI=1S/C16H19N3O3/c1-3-11-8-15(22-4-2)14(21)9-12(11)13(20)6-5-7-16-17-10-18-19-16/h3,8-10,21H,1,4-7H2,2H3,(H,17,18,19)",C16H19N3O3,301,3.4,4.4,-5.77,6.45,-20,3.1331973025961855,1
Oc1cc(c(cc1O)C=C)C/C=C\Cc1n[nH]nc1,28/000000251,"InChI=1S/C14H15N3O2/c1-2-10-7-13(18)14(19)8-11(10)5-3-4-6-12-9-15-17-16-12/h2-4,7-9,18-19H,1,5-6H2,(H,15,16,17)/b4-3-",C14H15N3O2,257,3.28,4.4,-5.96,3.58,0,3.418451507627081,1
Oc1cc(c(cc1O)C=C)C/C=C\CN(=O)=O,28/000000151,"InChI=1S/C12H13NO4/c1-2-9-7-11(14)12(15)8-10(9)5-3-4-6-13(16)17/h2-4,7-8,14-15H,1,5-6H2/b4-3-",C12H13NO4,235,2.0,4.4,-6.99,2.22,0,3.432459892877345,1
Oc1c(O)cc(c(c1)C=C)C(=O)CCCC[C@@H](CC)O,28/000000179,"InChI=1S/C16H22O4/c1-3-11-9-15(19)16(20)10-13(11)14(18)8-6-5-7-12(17)4-2/h3,9-10,12,17,19-20H,1,4-8H2,2H3/t12-/m1/s1",C16H22O4,278,2.58,4.4,-8.04,4.94,-190,3.1474214304133596,1
Oc1cc(Oc2cc(c3nnco3)cc(c2)CN)ccc1,11/000000001,"InChI=1S/C15H13N3O3/c16-8-10-4-11(15-18-17-9-20-15)6-14(5-10)21-13-3-1-2-12(19)7-13/h1-7,9,19H,8,16H2",C15H13N3O3,283,3.09,4.4,-5.26,18.4,-160,2.4465666973552462,1
Oc1c(O)cc(c(c1)[C@H](c1nnc[nH]1)C=C)C=C,28/000000095,"InChI=1S/C13H13N3O2/c1-3-8-5-11(17)12(18)6-10(8)9(4-2)13-14-7-15-16-13/h3-7,9,17-18H,1-2H2,(H,14,15,16)/t9-/m1/s1",C13H13N3O2,243,3.09,4.4,-5.24,17.0,-150,4.163835727680505,1
Oc1c(OC(F)F)cc(c(c1)C(=O)CCCn1[nH]ccc1=O)C=C,28/000000645,"InChI=1S/C16H16F2N2O4/c1-2-10-8-14(24-16(17)18)13(22)9-11(10)12(21)4-3-7-20-15(23)5-6-19-20/h2,5-6,8-9,16,19,22H,1,3-4,7H2",C16H16N2O4F2,338,2.33,4.39,-6.8,6.45,-170,3.2318593774165922,1
Oc1c(O)cc(c(c1)C=C)C/C=C\[C@@H](NCCO)C1=CCSS1,28/000000521,"InChI=1S/C17H21NO3S2/c1-2-12-10-15(20)16(21)11-13(12)4-3-5-14(18-7-8-19)17-6-9-22-23-17/h2-3,5-6,10-11,14,18-21H,1,4,7-9H2/b5-3-/t14-/m1/s1",C17H21NO3S2,351,1.89,4.38,-6.87,5.09,-190,4.4676733764375705,1
Oc1c(O)cc(c(c1)C=C)[C@H](C=C)Sc1ncc[nH]1,28/000000093,"InChI=1S/C14H14N2O2S/c1-3-9-7-11(17)12(18)8-10(9)13(4-2)19-14-15-5-6-16-14/h3-8,13,17-18H,1-2H2,(H,15,16)/t13-/m0/s1",C14H14N2O2S,274,2.26,4.38,-5.75,19.0,-150,3.9776097793205096,1
Oc1cc(c(cc1O)C=C)C/C=C\COC,28/000000292,"InChI=1S/C13H16O3/c1-3-10-8-12(14)13(15)9-11(10)6-4-5-7-16-2/h3-5,8-9,14-15H,1,6-7H2,2H3/b5-4-",C13H16O3,220,2.18,4.38,-2.46,2.22,-20,3.066798125697983,1
Oc1c(O)cc(c(c1)C(=O)CC[C@H](c1nnc[nH]1)C=C)C=C,28/000000584,"InChI=1S/C16H17N3O3/c1-3-10(16-17-9-18-19-16)5-6-13(20)12-8-15(22)14(21)7-11(12)4-2/h3-4,7-10,21-22H,1-2,5-6H2,(H,17,18,19)/t10-/m1/s1",C16H17N3O3,299,3.05,4.38,-8.56,7.82,-170,4.090642821548739,1
Oc1c(O)cc(c(c1)C/C=C\CCC(=O)CNC)C=C,28/000000427,"InChI=1S/C16H21NO3/c1-3-12-9-15(19)16(20)10-13(12)7-5-4-6-8-14(18)11-17-2/h3-5,9-10,17,19-20H,1,6-8,11H2,2H3/b5-4-",C16H21NO3,275,1.62,4.38,-6.2,5.09,-80,3.158992159027801,1
Oc1ccc(c(c1P(=O)(O)O)F)CC(=O)OCCC1=NN=CNC1,17/000000009,"InChI=1S/C13H15FN3O6P/c14-12-8(1-2-10(18)13(12)24(20,21)22)5-11(19)23-4-3-9-6-15-7-16-17-9/h1-2,7,18H,3-6H2,(H,15,16)(H2,20,21,22)",C13H15N3O6PF,359,0.01,4.37,-3.4,6.32,-60,3.797995041752255,1
Oc1c(O)cc(c(c1)C/C=C\Cc1cc(S)ccc1F)C=C,28/000000079,"InChI=1S/C18H17FO2S/c1-2-12-10-17(20)18(21)11-13(12)5-3-4-6-14-9-15(22)7-8-16(14)19/h2-4,7-11,20-22H,1,5-6H2/b4-3-",C18H17O2SF,316,4.77,4.37,-5.96,3.58,-40,3.200979094891675,1
Oc1cc(c(cc1O)C=C)[C@H](c1nnn[nH]1)SC,28/000000230,"InChI=1S/C11H12N4O2S/c1-3-6-4-8(16)9(17)5-7(6)10(18-2)11-12-14-15-13-11/h3-5,10,16-17H,1H2,2H3,(H,12,13,14,15)/t10-/m1/s1",C11H12N4O2S,264,1.15,4.37,-5.13,20.2,-170,4.007091727680504,1
Oc1cc(c(cc1O)C=C)C(=O)CC[C@H](c1nnc[nH]1)NN,28/000000471,"InChI=1S/C14H17N5O3/c1-2-8-5-12(21)13(22)6-9(8)11(20)4-3-10(18-15)14-16-7-17-19-14/h2,5-7,10,18,21-22H,1,3-4,15H2,(H,16,17,19)/t10-/m1/s1",C14H17N5O3,303,1.6,4.37,-7.35,5.08,-170,4.018007260388587,1
SCc1cnc2c(c1S)c(=O)[nH]c(n2)C(=C)C(=O)O,23/000000010,"InChI=1S/C11H9N3O3S2/c1-4(11(16)17)8-13-9-6(10(15)14-8)7(19)5(3-18)2-12-9/h2,18H,1,3H2,(H,16,17)(H2,12,13,14,15,19)",C11H9N3O3S2,295,0.98,4.37,-3.17,23.0,-140,3.6548552783661474,1
OC(=O)C(=C)c1nc2ncc(c(c2c(=O)[nH]1)S)S,23/000000015,"InChI=1S/C10H7N3O3S2/c1-3(10(15)16)7-12-8-5(9(14)13-7)6(18)4(17)2-11-8/h2,17H,1H2,(H,15,16)(H2,11,12,13,14,18)",C10H7N3O3S2,281,0.99,4.37,-3.99,22.4,-140,3.7076192721457613,1
Oc1cc(c(cc1O)C=C)CC(=O)OCC,28/000000132,"InChI=1S/C12H14O4/c1-3-8-5-10(13)11(14)6-9(8)7-12(15)16-4-2/h3,5-6,13-14H,1,4,7H2,2H3",C12H14O4,222,1.9,4.36,-2.12,2.22,-20,2.512108761573735,1
Oc1c(cc(cc1C)O)Cc1cc(O)c(cc1C=C)O,28/000000008,"InChI=1S/C16H16O4/c1-3-10-7-14(18)15(19)8-11(10)5-12-6-13(17)4-9(2)16(12)20/h3-4,6-8,17-20H,1,5H2,2H3",C16H16O4,272,2.89,4.36,-7.15,3.72,-60,2.767715795391437,1
O[C@H](c1cc(O)c(cc1C=C)O)/C=C\Cc1cnc[nH]1,28/000000469,"InChI=1S/C15H16N2O3/c1-2-10-6-14(19)15(20)7-12(10)13(18)5-3-4-11-8-16-9-17-11/h2-3,5-9,13,18-20H,1,4H2,(H,16,17)/b5-3-/t13-/m0/s1",C15H16N2O3,272,1.19,4.36,-6.23,6.77,-150,3.8417449652118947,1
Oc1cc(c(cc1O)C=C)C/C=C/CC(=O)C,28/000000062,"InChI=1S/C14H16O3/c1-3-11-8-13(16)14(17)9-12(11)7-5-4-6-10(2)15/h3-5,8-9,16-17H,1,6-7H2,2H3/b5-4+",C14H16O3,232,2.16,4.35,-2.38,2.22,-20,3.1215144079275134,1
O[C@@H](C1=NN=CNC1)C#CCc1ccccc1,17/000000014,"InChI=1S/C13H13N3O/c17-13(12-9-14-10-15-16-12)8-4-7-11-5-2-1-3-6-11/h1-3,5-6,10,13,17H,7,9H2,(H,14,15)/t13-/m1/s1",C13H13N3O,227,1.7,4.35,1.81,3.58,-150,3.975373960452222,1
Oc1c(O)cc(c(c1)C=C)C/C=C\[C@@H](NCCO)c1n[nH]c(=S)o1,28/000000621,"InChI=1S/C16H19N3O4S/c1-2-10-8-13(21)14(22)9-11(10)4-3-5-12(17-6-7-20)15-18-19-16(24)23-15/h2-3,5,8-9,12,17,20-22H,1,4,6-7H2,(H,19,24)/b5-3-/t12-/m1/s1",C16H19N3O4S,349,1.65,4.35,-7.48,5.09,-190,4.168166184897896,1
Oc1c(O)cc(c(c1)C=C)[C@@H](C(=O)CCO)C(=O)OC,28/000000350,"InChI=1S/C14H16O6/c1-3-8-6-11(17)12(18)7-9(8)13(14(19)20-2)10(16)4-5-15/h3,6-7,13,15,17-18H,1,4-5H2,2H3/t13-/m0/s1",C14H16O6,280,0.2,4.35,-4.65,4.69,-190,3.4827840332193603,1
Oc1c(O)cc(c(c1)C=C)C/C=C\C[C@H]1OCCCC1,28/000000143,"InChI=1S/C17H22O3/c1-2-13-11-16(18)17(19)12-14(13)7-3-4-8-15-9-5-6-10-20-15/h2-4,11-12,15,18-19H,1,5-10H2/b4-3-/t15-/m1/s1",C17H22O3,274,3.24,4.34,-5.34,3.58,-150,3.454878785339136,1
Oc1c(O)cc(c(c1)C(=C)CN)NC(=O)CCl,28/000000123,"InChI=1S/C11H13ClN2O3/c1-6(5-13)7-2-9(15)10(16)3-8(7)14-11(17)4-12/h2-3,15-16H,1,4-5,13H2,(H,14,17)",C11H13N2O3Cl,256,0.26,4.34,-6.65,3.58,-20,2.855220427994402,1
Oc1cc(c(cc1O)C=C)[C@H](c1nnco1)F,28/000000232,"InChI=1S/C11H9FN2O3/c1-2-6-3-8(15)9(16)4-7(6)10(12)11-14-13-5-17-11/h2-5,10,15-16H,1H2/t10-/m1/s1",C11H9N2O3F,236,2.47,4.34,-6.16,19.1,-150,3.8902783270643333,1
